audit_id,audit_date,store_id,sku_id,visibility_score,shelf_compliance,audit_issue
AUD022726,2026-06-01,S046,SKU0226,10.0,Non-Compliant,Low Visibility
AUD022727,2026-06-01,S046,SKU0227,55.56,Compliant,Unknown
AUD022728,2026-06-01,S046,SKU0228,88.89,Compliant,Unknown
AUD022729,2026-06-01,S046,SKU0229,96.55,Compliant,Unknown
AUD022730,2026-06-01,S046,SKU0230,64.1,Compliant,Unknown
AUD022731,2026-06-01,S046,SKU0231,67.57,Compliant,Unknown
AUD022732,2026-06-01,S046,SKU0232,65.62,Compliant,Unknown
AUD022733,2026-06-01,S046,SKU0233,0.0,Non-Compliant,Stock Out
AUD022734,2026-06-01,S046,SKU0234,30.43,Non-Compliant,Low Visibility
AUD022735,2026-06-01,S046,SKU0235,78.79,Compliant,Unknown
AUD022736,2026-06-01,S046,SKU0236,40.0,Non-Compliant,Low Visibility
AUD022737,2026-06-01,S046,SKU0237,46.67,Non-Compliant,Low Visibility
AUD022738,2026-06-01,S046,SKU0238,100.0,Compliant,Unknown
AUD022739,2026-06-01,S046,SKU0239,0.0,Non-Compliant,Stock Out
AUD022740,2026-06-01,S046,SKU0240,0.0,Non-Compliant,Stock Out
AUD022741,2026-06-01,S046,SKU0241,43.48,Non-Compliant,Low Visibility
AUD022742,2026-06-01,S046,SKU0242,83.33,Compliant,Unknown
AUD022743,2026-06-01,S046,SKU0243,44.0,Non-Compliant,Low Visibility
AUD022744,2026-06-01,S046,SKU0244,70.0,Compliant,Unknown
AUD022745,2026-06-01,S046,SKU0245,88.57,Compliant,Unknown
AUD022746,2026-06-01,S046,SKU0246,100.0,Non-Compliant,Misplaced Product
AUD022747,2026-06-01,S046,SKU0247,89.47,Compliant,Unknown
AUD022748,2026-06-01,S046,SKU0248,42.42,Non-Compliant,Low Visibility
AUD022749,2026-06-01,S046,SKU0249,100.0,Compliant,Unknown
AUD022750,2026-06-01,S046,SKU0250,0.0,Non-Compliant,Stock Out
AUD022751,2026-06-01,S046,SKU0251,60.0,Compliant,Unknown
AUD022752,2026-06-01,S046,SKU0252,68.57,Non-Compliant,Misplaced Product
AUD022753,2026-06-01,S046,SKU0253,87.5,Compliant,Unknown
AUD022754,2026-06-01,S046,SKU0254,63.64,Compliant,Unknown
AUD022755,2026-06-01,S046,SKU0255,94.44,Compliant,Unknown
AUD022756,2026-06-01,S046,SKU0256,96.97,Compliant,Unknown
AUD022757,2026-06-01,S046,SKU0257,55.56,Non-Compliant,Misplaced Product
AUD022758,2026-06-01,S046,SKU0258,100.0,Compliant,Unknown
AUD022759,2026-06-01,S046,SKU0259,25.0,Non-Compliant,Low Visibility
AUD022760,2026-06-01,S046,SKU0260,48.0,Non-Compliant,Low Visibility
AUD022761,2026-06-01,S046,SKU0261,56.67,Non-Compliant,Misplaced Product
AUD022762,2026-06-01,S046,SKU0262,50.0,Compliant,Unknown
AUD022763,2026-06-01,S046,SKU0263,71.43,Compliant,Unknown
AUD022764,2026-06-01,S046,SKU0264,23.08,Non-Compliant,Low Visibility
AUD022765,2026-06-01,S046,SKU0265,90.48,Compliant,Unknown
AUD022766,2026-06-01,S046,SKU0266,0.0,Non-Compliant,Stock Out
AUD022767,2026-06-01,S046,SKU0267,90.91,Compliant,Unknown
AUD022768,2026-06-01,S046,SKU0268,21.74,Non-Compliant,Low Visibility
AUD022769,2026-06-01,S046,SKU0269,58.97,Compliant,Unknown
AUD022770,2026-06-01,S046,SKU0270,40.74,Non-Compliant,Low Visibility
AUD022771,2026-06-01,S046,SKU0271,50.0,Non-Compliant,Misplaced Product
AUD022772,2026-06-01,S046,SKU0272,56.76,Compliant,Unknown
AUD022773,2026-06-01,S046,SKU0273,72.22,Compliant,Unknown
AUD022774,2026-06-01,S046,SKU0274,85.29,Compliant,Unknown
AUD022775,2026-06-01,S046,SKU0275,46.67,Non-Compliant,Low Visibility
AUD022776,2026-06-01,S046,SKU0276,17.65,Non-Compliant,Low Visibility
AUD022777,2026-06-01,S046,SKU0277,75.68,Compliant,Unknown
AUD022778,2026-06-01,S046,SKU0278,75.0,Compliant,Unknown
AUD022779,2026-06-01,S046,SKU0279,71.43,Compliant,Unknown
AUD022780,2026-06-01,S046,SKU0280,72.22,Compliant,Unknown
AUD022781,2026-06-01,S046,SKU0281,28.57,Non-Compliant,Low Visibility
AUD022782,2026-06-01,S046,SKU0282,77.78,Compliant,Unknown
AUD022783,2026-06-01,S046,SKU0283,97.22,Compliant,Unknown
AUD022784,2026-06-01,S046,SKU0284,76.0,Compliant,Unknown
AUD022785,2026-06-01,S046,SKU0285,43.48,Non-Compliant,Low Visibility
AUD022786,2026-06-01,S046,SKU0286,33.33,Non-Compliant,Low Visibility
AUD022787,2026-06-01,S046,SKU0287,76.0,Compliant,Unknown
AUD022788,2026-06-01,S046,SKU0288,57.89,Compliant,Unknown
AUD022789,2026-06-01,S046,SKU0289,71.05,Compliant,Unknown
AUD022790,2026-06-01,S046,SKU0290,58.06,Compliant,Unknown
AUD022791,2026-06-01,S046,SKU0291,30.0,Non-Compliant,Low Visibility
AUD022792,2026-06-01,S046,SKU0292,29.17,Non-Compliant,Low Visibility
AUD022793,2026-06-01,S046,SKU0293,0.0,Non-Compliant,Stock Out
AUD022794,2026-06-01,S046,SKU0294,37.93,Non-Compliant,Low Visibility
AUD022795,2026-06-01,S046,SKU0295,84.38,Compliant,Unknown
AUD022796,2026-06-01,S046,SKU0296,100.0,Compliant,Unknown
AUD022797,2026-06-01,S046,SKU0297,80.77,Compliant,Unknown
AUD022798,2026-06-01,S046,SKU0298,61.54,Compliant,Unknown
AUD022799,2026-06-01,S046,SKU0299,26.92,Non-Compliant,Low Visibility
AUD022800,2026-06-01,S046,SKU0300,62.86,Compliant,Unknown
AUD022801,2026-06-01,S046,SKU0301,42.11,Non-Compliant,Low Visibility
AUD022802,2026-06-01,S046,SKU0302,52.94,Compliant,Unknown
AUD022803,2026-06-01,S046,SKU0303,74.19,Compliant,Unknown
AUD022804,2026-06-01,S046,SKU0304,87.5,Non-Compliant,Misplaced Product
AUD022805,2026-06-01,S046,SKU0305,55.0,Compliant,Unknown
AUD022806,2026-06-01,S046,SKU0306,97.3,Compliant,Unknown
AUD022807,2026-06-01,S046,SKU0307,67.57,Compliant,Unknown
AUD022808,2026-06-01,S046,SKU0308,77.78,Compliant,Unknown
AUD022809,2026-06-01,S046,SKU0309,62.07,Non-Compliant,Misplaced Product
AUD022810,2026-06-01,S046,SKU0310,100.0,Compliant,Unknown
AUD022811,2026-06-01,S046,SKU0311,54.55,Compliant,Unknown
AUD022812,2026-06-01,S046,SKU0312,51.52,Compliant,Unknown
AUD022813,2026-06-01,S046,SKU0313,86.11,Non-Compliant,Misplaced Product
AUD022814,2026-06-01,S046,SKU0314,55.88,Compliant,Unknown
AUD022815,2026-06-01,S046,SKU0315,88.89,Compliant,Unknown
AUD022816,2026-06-01,S046,SKU0316,64.52,Compliant,Unknown
AUD022817,2026-06-01,S046,SKU0317,96.97,Compliant,Unknown
AUD022818,2026-06-01,S046,SKU0318,70.27,Compliant,Unknown
AUD022819,2026-06-01,S046,SKU0319,11.76,Non-Compliant,Low Visibility
AUD022820,2026-06-01,S046,SKU0320,42.11,Non-Compliant,Low Visibility
AUD022821,2026-06-01,S046,SKU0321,66.67,Compliant,Unknown
AUD022822,2026-06-01,S046,SKU0322,0.0,Non-Compliant,Stock Out
AUD022823,2026-06-01,S046,SKU0323,73.68,Compliant,Unknown
AUD022824,2026-06-01,S046,SKU0324,0.0,Non-Compliant,Stock Out
AUD022825,2026-06-01,S046,SKU0325,15.0,Non-Compliant,Low Visibility
AUD022826,2026-06-01,S046,SKU0326,66.67,Compliant,Unknown
AUD022827,2026-06-01,S046,SKU0327,78.57,Compliant,Unknown
AUD022828,2026-06-01,S046,SKU0328,71.79,Compliant,Unknown
AUD022829,2026-06-01,S046,SKU0329,25.0,Non-Compliant,Low Visibility
AUD022830,2026-06-01,S046,SKU0330,45.45,Non-Compliant,Low Visibility
AUD022831,2026-06-01,S046,SKU0331,78.57,Compliant,Unknown
AUD022832,2026-06-01,S046,SKU0332,95.45,Non-Compliant,Misplaced Product
AUD022833,2026-06-01,S046,SKU0333,34.62,Non-Compliant,Low Visibility
AUD022834,2026-06-01,S046,SKU0334,47.37,Non-Compliant,Low Visibility
AUD022835,2026-06-01,S046,SKU0335,48.57,Non-Compliant,Low Visibility
AUD022836,2026-06-01,S046,SKU0336,75.68,Compliant,Unknown
AUD022837,2026-06-01,S046,SKU0337,84.38,Compliant,Unknown
AUD022838,2026-06-01,S046,SKU0338,58.33,Compliant,Unknown
AUD022839,2026-06-01,S046,SKU0339,86.11,Compliant,Unknown
AUD022840,2026-06-01,S046,SKU0340,96.0,Compliant,Unknown
AUD022841,2026-06-01,S046,SKU0341,58.82,Compliant,Unknown
AUD022842,2026-06-01,S046,SKU0342,56.25,Compliant,Unknown
AUD022843,2026-06-01,S046,SKU0343,63.64,Compliant,Unknown
AUD022844,2026-06-01,S046,SKU0344,71.05,Compliant,Unknown
AUD022845,2026-06-01,S046,SKU0345,27.27,Non-Compliant,Low Visibility
AUD022846,2026-06-01,S046,SKU0346,10.53,Non-Compliant,Low Visibility
AUD022847,2026-06-01,S046,SKU0347,75.76,Compliant,Unknown
AUD022848,2026-06-01,S046,SKU0348,61.29,Compliant,Unknown
AUD022849,2026-06-01,S046,SKU0349,64.29,Compliant,Unknown
AUD022850,2026-06-01,S046,SKU0350,83.78,Compliant,Unknown
AUD022851,2026-06-01,S046,SKU0351,96.43,Compliant,Unknown
AUD022852,2026-06-01,S046,SKU0352,40.0,Non-Compliant,Low Visibility
AUD022853,2026-06-01,S046,SKU0353,80.0,Compliant,Unknown
AUD022854,2026-06-01,S046,SKU0354,100.0,Compliant,Unknown
AUD022855,2026-06-01,S046,SKU0355,76.47,Compliant,Unknown
AUD022856,2026-06-01,S046,SKU0356,41.94,Non-Compliant,Low Visibility
AUD022857,2026-06-01,S046,SKU0357,0.0,Non-Compliant,Stock Out
AUD022858,2026-06-01,S046,SKU0358,54.55,Compliant,Unknown
AUD022859,2026-06-01,S046,SKU0359,23.81,Non-Compliant,Low Visibility
AUD022860,2026-06-01,S046,SKU0360,50.0,Compliant,Unknown
AUD022861,2026-06-01,S046,SKU0361,41.67,Non-Compliant,Low Visibility
AUD022862,2026-06-01,S046,SKU0362,57.14,Compliant,Unknown
AUD022863,2026-06-01,S046,SKU0363,58.33,Compliant,Unknown
AUD022864,2026-06-01,S046,SKU0364,23.81,Non-Compliant,Low Visibility
AUD022865,2026-06-01,S046,SKU0365,24.0,Non-Compliant,Low Visibility
AUD022866,2026-06-01,S046,SKU0366,65.52,Compliant,Unknown
AUD022867,2026-06-01,S046,SKU0367,30.43,Non-Compliant,Low Visibility
AUD022868,2026-06-01,S046,SKU0368,96.97,Compliant,Unknown
AUD022869,2026-06-01,S046,SKU0369,68.75,Compliant,Unknown
AUD022870,2026-06-01,S046,SKU0370,5.88,Non-Compliant,Low Visibility
AUD022871,2026-06-01,S046,SKU0371,83.78,Non-Compliant,Misplaced Product
AUD022872,2026-06-01,S046,SKU0372,15.0,Non-Compliant,Low Visibility
AUD022873,2026-06-01,S046,SKU0373,36.84,Non-Compliant,Low Visibility
AUD022874,2026-06-01,S046,SKU0374,100.0,Compliant,Unknown
AUD022875,2026-06-01,S046,SKU0375,100.0,Compliant,Unknown
AUD022876,2026-06-01,S046,SKU0376,95.65,Non-Compliant,Misplaced Product
AUD022877,2026-06-01,S046,SKU0377,84.21,Compliant,Unknown
AUD022878,2026-06-01,S046,SKU0378,38.89,Non-Compliant,Low Visibility
AUD022879,2026-06-01,S046,SKU0379,87.1,Compliant,Unknown
AUD022880,2026-06-01,S046,SKU0380,90.91,Compliant,Unknown
AUD022881,2026-06-01,S046,SKU0381,13.64,Non-Compliant,Low Visibility
AUD022882,2026-06-01,S046,SKU0382,48.48,Non-Compliant,Low Visibility
AUD022883,2026-06-01,S046,SKU0383,83.33,Compliant,Unknown
AUD022884,2026-06-01,S046,SKU0384,73.68,Compliant,Unknown
AUD022885,2026-06-01,S046,SKU0385,60.53,Compliant,Unknown
AUD022886,2026-06-01,S046,SKU0386,0.0,Non-Compliant,Stock Out
AUD022887,2026-06-01,S046,SKU0387,63.64,Compliant,Unknown
AUD022888,2026-06-01,S046,SKU0388,100.0,Compliant,Unknown
AUD022889,2026-06-01,S046,SKU0389,40.0,Non-Compliant,Low Visibility
AUD022890,2026-06-01,S046,SKU0390,75.0,Compliant,Unknown
AUD022891,2026-06-01,S046,SKU0391,25.0,Non-Compliant,Low Visibility
AUD022892,2026-06-01,S046,SKU0392,0.0,Non-Compliant,Stock Out
AUD022893,2026-06-01,S046,SKU0393,52.0,Compliant,Unknown
AUD022894,2026-06-01,S046,SKU0394,16.67,Non-Compliant,Low Visibility
AUD022895,2026-06-01,S046,SKU0395,94.87,Compliant,Unknown
AUD022896,2026-06-01,S046,SKU0396,96.77,Non-Compliant,Misplaced Product
AUD022897,2026-06-01,S046,SKU0397,40.0,Non-Compliant,Low Visibility
AUD022898,2026-06-01,S046,SKU0398,21.43,Non-Compliant,Low Visibility
AUD022899,2026-06-01,S046,SKU0399,77.78,Compliant,Unknown
AUD022900,2026-06-01,S046,SKU0400,77.78,Compliant,Unknown
AUD022901,2026-06-01,S046,SKU0401,76.47,Compliant,Unknown
AUD022902,2026-06-01,S046,SKU0402,50.0,Compliant,Unknown
AUD022903,2026-06-01,S046,SKU0403,50.0,Compliant,Unknown
AUD022904,2026-06-01,S046,SKU0404,5.56,Non-Compliant,Low Visibility
AUD022905,2026-06-01,S046,SKU0405,58.33,Compliant,Unknown
AUD022906,2026-06-01,S046,SKU0406,62.5,Compliant,Unknown
AUD022907,2026-06-01,S046,SKU0407,55.56,Compliant,Unknown
AUD022908,2026-06-01,S046,SKU0408,100.0,Compliant,Unknown
AUD022909,2026-06-01,S046,SKU0409,69.44,Compliant,Unknown
AUD022910,2026-06-01,S046,SKU0410,46.15,Non-Compliant,Low Visibility
AUD022911,2026-06-01,S046,SKU0411,40.0,Non-Compliant,Low Visibility
AUD022912,2026-06-01,S046,SKU0412,61.76,Compliant,Unknown
AUD022913,2026-06-01,S046,SKU0413,65.71,Compliant,Unknown
AUD022914,2026-06-01,S046,SKU0414,64.86,Compliant,Unknown
AUD022915,2026-06-01,S046,SKU0415,16.67,Non-Compliant,Low Visibility
AUD022916,2026-06-01,S046,SKU0416,88.57,Compliant,Unknown
AUD022917,2026-06-01,S046,SKU0417,71.79,Non-Compliant,Misplaced Product
AUD022918,2026-06-01,S046,SKU0418,38.71,Non-Compliant,Low Visibility
AUD022919,2026-06-01,S046,SKU0419,39.29,Non-Compliant,Low Visibility
AUD022920,2026-06-01,S046,SKU0420,40.62,Non-Compliant,Low Visibility
AUD022921,2026-06-01,S046,SKU0421,62.96,Compliant,Unknown
AUD022922,2026-06-01,S046,SKU0422,5.0,Non-Compliant,Low Visibility
AUD022923,2026-06-01,S046,SKU0423,66.67,Compliant,Unknown
AUD022924,2026-06-01,S046,SKU0424,57.14,Non-Compliant,Misplaced Product
AUD022925,2026-06-01,S046,SKU0425,83.33,Compliant,Unknown
AUD022926,2026-06-01,S046,SKU0426,88.89,Compliant,Unknown
AUD022927,2026-06-01,S046,SKU0427,95.45,Compliant,Unknown
AUD022928,2026-06-01,S046,SKU0428,100.0,Compliant,Unknown
AUD022929,2026-06-01,S046,SKU0429,62.16,Compliant,Unknown
AUD022930,2026-06-01,S046,SKU0430,75.0,Compliant,Unknown
AUD022931,2026-06-01,S046,SKU0431,78.95,Compliant,Unknown
AUD022932,2026-06-01,S046,SKU0432,85.0,Compliant,Unknown
AUD022933,2026-06-01,S046,SKU0433,91.43,Compliant,Unknown
AUD022934,2026-06-01,S046,SKU0434,84.38,Compliant,Unknown
AUD022935,2026-06-01,S046,SKU0435,70.97,Compliant,Unknown
AUD022936,2026-06-01,S046,SKU0436,100.0,Compliant,Unknown
AUD022937,2026-06-01,S046,SKU0437,96.55,Compliant,Unknown
AUD022938,2026-06-01,S046,SKU0438,47.06,Non-Compliant,Low Visibility
AUD022939,2026-06-01,S046,SKU0439,46.67,Non-Compliant,Low Visibility
AUD022940,2026-06-01,S046,SKU0440,72.41,Compliant,Unknown
AUD022941,2026-06-01,S046,SKU0441,37.04,Non-Compliant,Low Visibility
AUD022942,2026-06-01,S046,SKU0442,56.52,Compliant,Unknown
AUD022943,2026-06-01,S046,SKU0443,92.31,Compliant,Unknown
AUD022944,2026-06-01,S046,SKU0444,20.0,Non-Compliant,Low Visibility
AUD022945,2026-06-01,S046,SKU0445,64.0,Compliant,Unknown
AUD022946,2026-06-01,S046,SKU0446,0.0,Non-Compliant,Stock Out
AUD022947,2026-06-01,S046,SKU0447,71.43,Compliant,Unknown
AUD022948,2026-06-01,S046,SKU0448,56.41,Compliant,Unknown
AUD022949,2026-06-01,S046,SKU0449,81.82,Compliant,Unknown
AUD022950,2026-06-01,S046,SKU0450,30.0,Non-Compliant,Low Visibility
AUD022951,2026-06-01,S046,SKU0451,25.0,Non-Compliant,Low Visibility
AUD022952,2026-06-01,S046,SKU0452,86.36,Compliant,Unknown
AUD022953,2026-06-01,S046,SKU0453,84.38,Compliant,Unknown
AUD022954,2026-06-01,S046,SKU0454,55.0,Compliant,Unknown
AUD022955,2026-06-01,S046,SKU0455,75.0,Compliant,Unknown
AUD022956,2026-06-01,S046,SKU0456,52.94,Compliant,Unknown
AUD022957,2026-06-01,S046,SKU0457,51.72,Compliant,Unknown
AUD022958,2026-06-01,S046,SKU0458,51.72,Compliant,Unknown
AUD022959,2026-06-01,S046,SKU0459,94.59,Compliant,Unknown
AUD022960,2026-06-01,S046,SKU0460,35.0,Non-Compliant,Low Visibility
AUD022961,2026-06-01,S046,SKU0461,0.0,Non-Compliant,Stock Out
AUD022962,2026-06-01,S046,SKU0462,47.83,Non-Compliant,Low Visibility
AUD022963,2026-06-01,S046,SKU0463,56.41,Compliant,Unknown
AUD022964,2026-06-01,S046,SKU0464,0.0,Non-Compliant,Stock Out
AUD022965,2026-06-01,S046,SKU0465,37.5,Non-Compliant,Low Visibility
AUD022966,2026-06-01,S046,SKU0466,0.0,Non-Compliant,Stock Out
AUD022967,2026-06-01,S046,SKU0467,10.53,Non-Compliant,Low Visibility
AUD022968,2026-06-01,S046,SKU0468,0.0,Non-Compliant,Stock Out
AUD022969,2026-06-01,S046,SKU0469,97.14,Compliant,Unknown
AUD022970,2026-06-01,S046,SKU0470,44.12,Non-Compliant,Low Visibility
AUD022971,2026-06-01,S046,SKU0471,54.55,Compliant,Unknown
AUD022972,2026-06-01,S046,SKU0472,77.78,Compliant,Unknown
AUD022973,2026-06-01,S046,SKU0473,71.43,Compliant,Unknown
AUD022974,2026-06-01,S046,SKU0474,60.87,Compliant,Unknown
AUD022975,2026-06-01,S046,SKU0475,47.83,Non-Compliant,Low Visibility
AUD022976,2026-06-01,S046,SKU0476,78.79,Compliant,Unknown
AUD022977,2026-06-01,S046,SKU0477,0.0,Non-Compliant,Stock Out
AUD022978,2026-06-01,S046,SKU0478,61.54,Non-Compliant,Misplaced Product
AUD022979,2026-06-01,S046,SKU0479,97.14,Compliant,Unknown
AUD022980,2026-06-01,S046,SKU0480,93.33,Compliant,Unknown
AUD022981,2026-06-01,S046,SKU0481,95.83,Compliant,Unknown
AUD022982,2026-06-01,S046,SKU0482,97.3,Compliant,Unknown
AUD022983,2026-06-01,S046,SKU0483,10.0,Non-Compliant,Low Visibility
AUD022984,2026-06-01,S046,SKU0484,50.0,Compliant,Unknown
AUD022985,2026-06-01,S046,SKU0485,52.38,Non-Compliant,Misplaced Product
AUD022986,2026-06-01,S046,SKU0486,81.48,Compliant,Unknown
AUD022987,2026-06-01,S046,SKU0487,100.0,Compliant,Unknown
AUD022988,2026-06-01,S046,SKU0488,51.52,Compliant,Unknown
AUD022989,2026-06-01,S046,SKU0489,96.67,Compliant,Unknown
AUD022990,2026-06-01,S046,SKU0490,0.0,Non-Compliant,Stock Out
AUD022991,2026-06-01,S046,SKU0491,65.38,Compliant,Unknown
AUD022992,2026-06-01,S046,SKU0492,76.47,Compliant,Unknown
AUD022993,2026-06-01,S046,SKU0493,77.78,Compliant,Unknown
AUD022994,2026-06-01,S046,SKU0494,65.71,Compliant,Unknown
AUD022995,2026-06-01,S046,SKU0495,100.0,Compliant,Unknown
AUD022996,2026-06-01,S046,SKU0496,45.83,Non-Compliant,Low Visibility
AUD022997,2026-06-01,S046,SKU0497,53.12,Compliant,Unknown
AUD022998,2026-06-01,S046,SKU0498,92.86,Compliant,Unknown
AUD022999,2026-06-01,S046,SKU0499,100.0,Compliant,Unknown
AUD023000,2026-06-01,S046,SKU0500,51.85,Compliant,Unknown
AUD023001,2026-06-01,S047,SKU0001,68.18,Compliant,Unknown
AUD023002,2026-06-01,S047,SKU0002,58.33,Compliant,Unknown
AUD023003,2026-06-01,S047,SKU0003,65.38,Compliant,Unknown
AUD023004,2026-06-01,S047,SKU0004,48.57,Non-Compliant,Low Visibility
AUD023005,2026-06-01,S047,SKU0005,53.85,Compliant,Unknown
AUD023006,2026-06-01,S047,SKU0006,81.25,Compliant,Unknown
AUD023007,2026-06-01,S047,SKU0007,100.0,Compliant,Unknown
AUD023008,2026-06-01,S047,SKU0008,56.25,Compliant,Unknown
AUD023009,2026-06-01,S047,SKU0009,8.33,Non-Compliant,Low Visibility
AUD023010,2026-06-01,S047,SKU0010,66.67,Compliant,Unknown
AUD023011,2026-06-01,S047,SKU0011,0.0,Non-Compliant,Stock Out
AUD023012,2026-06-01,S047,SKU0012,61.11,Compliant,Unknown
AUD023013,2026-06-01,S047,SKU0013,66.67,Compliant,Unknown
AUD023014,2026-06-01,S047,SKU0014,26.92,Non-Compliant,Low Visibility
AUD023015,2026-06-01,S047,SKU0015,56.25,Compliant,Unknown
AUD023016,2026-06-01,S047,SKU0016,55.56,Compliant,Unknown
AUD023017,2026-06-01,S047,SKU0017,51.72,Compliant,Unknown
AUD023018,2026-06-01,S047,SKU0018,80.0,Compliant,Unknown
AUD023019,2026-06-01,S047,SKU0019,66.67,Compliant,Unknown
AUD023020,2026-06-01,S047,SKU0020,78.26,Compliant,Unknown
AUD023021,2026-06-01,S047,SKU0021,41.67,Non-Compliant,Low Visibility
AUD023022,2026-06-01,S047,SKU0022,20.0,Non-Compliant,Low Visibility
AUD023023,2026-06-01,S047,SKU0023,72.73,Compliant,Unknown
AUD023024,2026-06-01,S047,SKU0024,36.36,Non-Compliant,Low Visibility
AUD023025,2026-06-01,S047,SKU0025,72.73,Compliant,Unknown
AUD023026,2026-06-01,S047,SKU0026,38.71,Non-Compliant,Low Visibility
AUD023027,2026-06-01,S047,SKU0027,92.86,Compliant,Unknown
AUD023028,2026-06-01,S047,SKU0028,48.48,Non-Compliant,Low Visibility
AUD023029,2026-06-01,S047,SKU0029,100.0,Compliant,Unknown
AUD023030,2026-06-01,S047,SKU0030,31.82,Non-Compliant,Low Visibility
AUD023031,2026-06-01,S047,SKU0031,96.15,Compliant,Unknown
AUD023032,2026-06-01,S047,SKU0032,66.67,Compliant,Unknown
AUD023033,2026-06-01,S047,SKU0033,0.0,Non-Compliant,Stock Out
AUD023034,2026-06-01,S047,SKU0034,23.08,Non-Compliant,Low Visibility
AUD023035,2026-06-01,S047,SKU0035,58.97,Compliant,Unknown
AUD023036,2026-06-01,S047,SKU0036,85.19,Compliant,Unknown
AUD023037,2026-06-01,S047,SKU0037,68.75,Compliant,Unknown
AUD023038,2026-06-01,S047,SKU0038,89.19,Compliant,Unknown
AUD023039,2026-06-01,S047,SKU0039,66.67,Compliant,Unknown
AUD023040,2026-06-01,S047,SKU0040,81.82,Compliant,Unknown
AUD023041,2026-06-01,S047,SKU0041,47.83,Non-Compliant,Low Visibility
AUD023042,2026-06-01,S047,SKU0042,50.0,Compliant,Unknown
AUD023043,2026-06-01,S047,SKU0043,95.83,Compliant,Unknown
AUD023044,2026-06-01,S047,SKU0044,23.53,Non-Compliant,Low Visibility
AUD023045,2026-06-01,S047,SKU0045,97.44,Compliant,Unknown
AUD023046,2026-06-01,S047,SKU0046,100.0,Compliant,Unknown
AUD023047,2026-06-01,S047,SKU0047,58.82,Compliant,Unknown
AUD023048,2026-06-01,S047,SKU0048,51.85,Compliant,Unknown
AUD023049,2026-06-01,S047,SKU0049,87.5,Compliant,Unknown
AUD023050,2026-06-01,S047,SKU0050,0.0,Non-Compliant,Stock Out
AUD023051,2026-06-01,S047,SKU0051,73.68,Compliant,Unknown
AUD023052,2026-06-01,S047,SKU0052,96.15,Compliant,Unknown
AUD023053,2026-06-01,S047,SKU0053,59.38,Compliant,Unknown
AUD023054,2026-06-01,S047,SKU0054,88.24,Compliant,Unknown
AUD023055,2026-06-01,S047,SKU0055,95.24,Compliant,Unknown
AUD023056,2026-06-01,S047,SKU0056,42.86,Non-Compliant,Low Visibility
AUD023057,2026-06-01,S047,SKU0057,87.1,Compliant,Unknown
AUD023058,2026-06-01,S047,SKU0058,18.75,Non-Compliant,Low Visibility
AUD023059,2026-06-01,S047,SKU0059,65.38,Compliant,Unknown
AUD023060,2026-06-01,S047,SKU0060,44.83,Non-Compliant,Low Visibility
AUD023061,2026-06-01,S047,SKU0061,74.19,Compliant,Unknown
AUD023062,2026-06-01,S047,SKU0062,84.62,Compliant,Unknown
AUD023063,2026-06-01,S047,SKU0063,92.86,Compliant,Unknown
AUD023064,2026-06-01,S047,SKU0064,92.86,Compliant,Unknown
AUD023065,2026-06-01,S047,SKU0065,58.62,Compliant,Unknown
AUD023066,2026-06-01,S047,SKU0066,36.36,Non-Compliant,Low Visibility
AUD023067,2026-06-01,S047,SKU0067,88.89,Compliant,Unknown
AUD023068,2026-06-01,S047,SKU0068,95.45,Compliant,Unknown
AUD023069,2026-06-01,S047,SKU0069,88.46,Compliant,Unknown
AUD023070,2026-06-01,S047,SKU0070,80.0,Compliant,Unknown
AUD023071,2026-06-01,S047,SKU0071,73.53,Compliant,Unknown
AUD023072,2026-06-01,S047,SKU0072,60.0,Compliant,Unknown
AUD023073,2026-06-01,S047,SKU0073,84.62,Compliant,Unknown
AUD023074,2026-06-01,S047,SKU0074,75.0,Compliant,Unknown
AUD023075,2026-06-01,S047,SKU0075,69.23,Compliant,Unknown
AUD023076,2026-06-01,S047,SKU0076,91.67,Compliant,Unknown
AUD023077,2026-06-01,S047,SKU0077,69.23,Compliant,Unknown
AUD023078,2026-06-01,S047,SKU0078,10.53,Non-Compliant,Low Visibility
AUD023079,2026-06-01,S047,SKU0079,86.21,Compliant,Unknown
AUD023080,2026-06-01,S047,SKU0080,23.08,Non-Compliant,Low Visibility
AUD023081,2026-06-01,S047,SKU0081,82.35,Compliant,Unknown
AUD023082,2026-06-01,S047,SKU0082,5.0,Non-Compliant,Low Visibility
AUD023083,2026-06-01,S047,SKU0083,50.0,Compliant,Unknown
AUD023084,2026-06-01,S047,SKU0084,71.05,Compliant,Unknown
AUD023085,2026-06-01,S047,SKU0085,91.67,Compliant,Unknown
AUD023086,2026-06-01,S047,SKU0086,51.61,Compliant,Unknown
AUD023087,2026-06-01,S047,SKU0087,24.0,Non-Compliant,Low Visibility
AUD023088,2026-06-01,S047,SKU0088,0.0,Non-Compliant,Stock Out
AUD023089,2026-06-01,S047,SKU0089,0.0,Non-Compliant,Stock Out
AUD023090,2026-06-01,S047,SKU0090,26.92,Non-Compliant,Low Visibility
AUD023091,2026-06-01,S047,SKU0091,69.23,Compliant,Unknown
AUD023092,2026-06-01,S047,SKU0092,76.0,Compliant,Unknown
AUD023093,2026-06-01,S047,SKU0093,89.74,Compliant,Unknown
AUD023094,2026-06-01,S047,SKU0094,75.0,Compliant,Unknown
