"audit_id","audit_date","store_id","sku_id","visibility_score","shelf_compliance","audit_issue"
"AUD016890","2026-06-01","S034","SKU0390",80.95,"Non-Compliant","Misplaced Product"
"AUD016891","2026-06-01","S034","SKU0391",77.78,"Compliant","None"
"AUD016892","2026-06-01","S034","SKU0392",80.56,"Compliant","None"
"AUD016893","2026-06-01","S034","SKU0393",85.71,"Compliant","None"
"AUD016894","2026-06-01","S034","SKU0394",30.43,"Non-Compliant","Low Visibility"
"AUD016895","2026-06-01","S034","SKU0395",85.29,"Compliant","None"
"AUD016896","2026-06-01","S034","SKU0396",48.65,"Non-Compliant","Low Visibility"
"AUD016897","2026-06-01","S034","SKU0397",83.33,"Compliant","None"
"AUD016898","2026-06-01","S034","SKU0398",68.75,"Compliant","None"
"AUD016899","2026-06-01","S034","SKU0399",92.59,"Compliant","None"
"AUD016900","2026-06-01","S034","SKU0400",47.37,"Non-Compliant","Low Visibility"
"AUD016901","2026-06-01","S034","SKU0401",93.33,"Compliant","None"
"AUD016902","2026-06-01","S034","SKU0402",62.50,"Compliant","None"
"AUD016903","2026-06-01","S034","SKU0403",96.30,"Compliant","None"
"AUD016904","2026-06-01","S034","SKU0404",74.19,"Compliant","None"
"AUD016905","2026-06-01","S034","SKU0405",75.00,"Compliant","None"
"AUD016906","2026-06-01","S034","SKU0406",100.00,"Compliant","None"
"AUD016907","2026-06-01","S034","SKU0407",21.74,"Non-Compliant","Low Visibility"
"AUD016908","2026-06-01","S034","SKU0408",94.12,"Compliant","None"
"AUD016909","2026-06-01","S034","SKU0409",57.69,"Compliant","None"
"AUD016910","2026-06-01","S034","SKU0410",13.33,"Non-Compliant","Low Visibility"
"AUD016911","2026-06-01","S034","SKU0411",100.00,"Compliant","None"
"AUD016912","2026-06-01","S034","SKU0412",0.00,"Non-Compliant","Stock Out"
"AUD016913","2026-06-01","S034","SKU0413",50.00,"Compliant","None"
"AUD016914","2026-06-01","S034","SKU0414",48.65,"Non-Compliant","Low Visibility"
"AUD016915","2026-06-01","S034","SKU0415",93.75,"Compliant","None"
"AUD016916","2026-06-01","S034","SKU0416",52.63,"Compliant","None"
"AUD016917","2026-06-01","S034","SKU0417",0.00,"Non-Compliant","Stock Out"
"AUD016918","2026-06-01","S034","SKU0418",35.29,"Non-Compliant","Low Visibility"
"AUD016919","2026-06-01","S034","SKU0419",45.45,"Non-Compliant","Low Visibility"
"AUD016920","2026-06-01","S034","SKU0420",78.57,"Compliant","None"
"AUD016921","2026-06-01","S034","SKU0421",82.76,"Compliant","None"
"AUD016922","2026-06-01","S034","SKU0422",51.28,"Compliant","None"
"AUD016923","2026-06-01","S034","SKU0423",64.71,"Compliant","None"
"AUD016924","2026-06-01","S034","SKU0424",45.83,"Non-Compliant","Low Visibility"
"AUD016925","2026-06-01","S034","SKU0425",75.00,"Non-Compliant","Misplaced Product"
"AUD016926","2026-06-01","S034","SKU0426",92.31,"Compliant","None"
"AUD016927","2026-06-01","S034","SKU0427",77.27,"Compliant","None"
"AUD016928","2026-06-01","S034","SKU0428",0.00,"Non-Compliant","Stock Out"
"AUD016929","2026-06-01","S034","SKU0429",58.82,"Compliant","None"
"AUD016930","2026-06-01","S034","SKU0430",91.43,"Compliant","None"
"AUD016931","2026-06-01","S034","SKU0431",47.37,"Non-Compliant","Low Visibility"
"AUD016932","2026-06-01","S034","SKU0432",92.59,"Compliant","None"
"AUD016933","2026-06-01","S034","SKU0433",54.29,"Compliant","None"
"AUD016934","2026-06-01","S034","SKU0434",65.00,"Compliant","None"
"AUD016935","2026-06-01","S034","SKU0435",85.71,"Compliant","None"
"AUD016936","2026-06-01","S034","SKU0436",89.47,"Compliant","None"
"AUD016937","2026-06-01","S034","SKU0437",0.00,"Non-Compliant","Stock Out"
"AUD016938","2026-06-01","S034","SKU0438",40.00,"Non-Compliant","Low Visibility"
"AUD016939","2026-06-01","S034","SKU0439",82.61,"Compliant","None"
"AUD016940","2026-06-01","S034","SKU0440",0.00,"Non-Compliant","Stock Out"
"AUD016941","2026-06-01","S034","SKU0441",62.07,"Compliant","None"
"AUD016942","2026-06-01","S034","SKU0442",0.00,"Non-Compliant","Stock Out"
"AUD016943","2026-06-01","S034","SKU0443",81.48,"Compliant","None"
"AUD016944","2026-06-01","S034","SKU0444",10.53,"Non-Compliant","Low Visibility"
"AUD016945","2026-06-01","S034","SKU0445",75.00,"Compliant","None"
"AUD016946","2026-06-01","S034","SKU0446",65.22,"Compliant","None"
"AUD016947","2026-06-01","S034","SKU0447",84.38,"Compliant","None"
"AUD016948","2026-06-01","S034","SKU0448",100.00,"Compliant","None"
"AUD016949","2026-06-01","S034","SKU0449",37.50,"Non-Compliant","Low Visibility"
"AUD016950","2026-06-01","S034","SKU0450",78.57,"Compliant","None"
"AUD016951","2026-06-01","S034","SKU0451",61.76,"Non-Compliant","Misplaced Product"
"AUD016952","2026-06-01","S034","SKU0452",83.33,"Compliant","None"
"AUD016953","2026-06-01","S034","SKU0453",94.87,"Compliant","None"
"AUD016954","2026-06-01","S034","SKU0454",65.52,"Compliant","None"
"AUD016955","2026-06-01","S034","SKU0455",42.11,"Non-Compliant","Low Visibility"
"AUD016956","2026-06-01","S034","SKU0456",80.77,"Compliant","None"
"AUD016957","2026-06-01","S034","SKU0457",28.57,"Non-Compliant","Low Visibility"
"AUD016958","2026-06-01","S034","SKU0458",97.22,"Compliant","None"
"AUD016959","2026-06-01","S034","SKU0459",85.71,"Compliant","None"
"AUD016960","2026-06-01","S034","SKU0460",93.10,"Compliant","None"
"AUD016961","2026-06-01","S034","SKU0461",96.15,"Compliant","None"
"AUD016962","2026-06-01","S034","SKU0462",100.00,"Compliant","None"
"AUD016963","2026-06-01","S034","SKU0463",76.67,"Compliant","None"
"AUD016964","2026-06-01","S034","SKU0464",60.71,"Compliant","None"
"AUD016965","2026-06-01","S034","SKU0465",64.00,"Compliant","None"
"AUD016966","2026-06-01","S034","SKU0466",18.18,"Non-Compliant","Low Visibility"
"AUD016967","2026-06-01","S034","SKU0467",85.71,"Compliant","None"
"AUD016968","2026-06-01","S034","SKU0468",38.46,"Non-Compliant","Low Visibility"
"AUD016969","2026-06-01","S034","SKU0469",0.00,"Non-Compliant","Stock Out"
"AUD016970","2026-06-01","S034","SKU0470",93.33,"Compliant","None"
"AUD016971","2026-06-01","S034","SKU0471",52.78,"Compliant","None"
"AUD016972","2026-06-01","S034","SKU0472",50.00,"Compliant","None"
"AUD016973","2026-06-01","S034","SKU0473",86.49,"Compliant","None"
"AUD016974","2026-06-01","S034","SKU0474",50.00,"Compliant","None"
"AUD016975","2026-06-01","S034","SKU0475",30.00,"Non-Compliant","Low Visibility"
"AUD016976","2026-06-01","S034","SKU0476",81.58,"Compliant","None"
"AUD016977","2026-06-01","S034","SKU0477",72.73,"Compliant","None"
"AUD016978","2026-06-01","S034","SKU0478",89.29,"Compliant","None"
"AUD016979","2026-06-01","S034","SKU0479",31.58,"Non-Compliant","Low Visibility"
"AUD016980","2026-06-01","S034","SKU0480",92.31,"Compliant","None"
"AUD016981","2026-06-01","S034","SKU0481",31.82,"Non-Compliant","Low Visibility"
"AUD016982","2026-06-01","S034","SKU0482",33.33,"Non-Compliant","Low Visibility"
"AUD016983","2026-06-01","S034","SKU0483",89.29,"Compliant","None"
"AUD016984","2026-06-01","S034","SKU0484",94.74,"Compliant","None"
"AUD016985","2026-06-01","S034","SKU0485",0.00,"Non-Compliant","Stock Out"
"AUD016986","2026-06-01","S034","SKU0486",85.71,"Compliant","None"
"AUD016987","2026-06-01","S034","SKU0487",64.29,"Compliant","None"
"AUD016988","2026-06-01","S034","SKU0488",100.00,"Compliant","None"
"AUD016989","2026-06-01","S034","SKU0489",52.38,"Compliant","None"
"AUD016990","2026-06-01","S034","SKU0490",0.00,"Non-Compliant","Stock Out"
"AUD016991","2026-06-01","S034","SKU0491",54.17,"Compliant","None"
"AUD016992","2026-06-01","S034","SKU0492",54.05,"Compliant","None"
"AUD016993","2026-06-01","S034","SKU0493",78.79,"Compliant","None"
"AUD016994","2026-06-01","S034","SKU0494",82.35,"Compliant","None"
"AUD016995","2026-06-01","S034","SKU0495",69.70,"Compliant","None"
"AUD016996","2026-06-01","S034","SKU0496",62.16,"Compliant","None"
"AUD016997","2026-06-01","S034","SKU0497",42.42,"Non-Compliant","Low Visibility"
"AUD016998","2026-06-01","S034","SKU0498",0.00,"Non-Compliant","Stock Out"
"AUD016999","2026-06-01","S034","SKU0499",33.33,"Non-Compliant","Low Visibility"
"AUD017000","2026-06-01","S034","SKU0500",58.33,"Compliant","None"
"AUD017001","2026-06-01","S035","SKU0001",82.76,"Compliant","None"
"AUD017002","2026-06-01","S035","SKU0002",24.00,"Non-Compliant","Low Visibility"
"AUD017003","2026-06-01","S035","SKU0003",33.33,"Non-Compliant","Low Visibility"
"AUD017004","2026-06-01","S035","SKU0004",70.59,"Compliant","None"
"AUD017005","2026-06-01","S035","SKU0005",7.69,"Non-Compliant","Low Visibility"
"AUD017006","2026-06-01","S035","SKU0006",0.00,"Non-Compliant","Stock Out"
"AUD017007","2026-06-01","S035","SKU0007",84.62,"Compliant","None"
"AUD017008","2026-06-01","S035","SKU0008",77.14,"Compliant","None"
"AUD017009","2026-06-01","S035","SKU0009",57.58,"Compliant","None"
"AUD017010","2026-06-01","S035","SKU0010",77.14,"Compliant","None"
"AUD017011","2026-06-01","S035","SKU0011",62.07,"Compliant","None"
"AUD017012","2026-06-01","S035","SKU0012",50.00,"Compliant","None"
"AUD017013","2026-06-01","S035","SKU0013",89.19,"Compliant","None"
"AUD017014","2026-06-01","S035","SKU0014",63.16,"Compliant","None"
"AUD017015","2026-06-01","S035","SKU0015",75.76,"Compliant","None"
"AUD017016","2026-06-01","S035","SKU0016",100.00,"Compliant","None"
"AUD017017","2026-06-01","S035","SKU0017",10.53,"Non-Compliant","Low Visibility"
"AUD017018","2026-06-01","S035","SKU0018",26.32,"Non-Compliant","Low Visibility"
"AUD017019","2026-06-01","S035","SKU0019",52.17,"Compliant","None"
"AUD017020","2026-06-01","S035","SKU0020",0.00,"Non-Compliant","Stock Out"
"AUD017021","2026-06-01","S035","SKU0021",32.14,"Non-Compliant","Low Visibility"
"AUD017022","2026-06-01","S035","SKU0022",66.67,"Compliant","None"
"AUD017023","2026-06-01","S035","SKU0023",54.55,"Compliant","None"
"AUD017024","2026-06-01","S035","SKU0024",70.37,"Compliant","None"
"AUD017025","2026-06-01","S035","SKU0025",28.57,"Non-Compliant","Low Visibility"
"AUD017026","2026-06-01","S035","SKU0026",91.67,"Compliant","None"
"AUD017027","2026-06-01","S035","SKU0027",68.42,"Non-Compliant","Misplaced Product"
"AUD017028","2026-06-01","S035","SKU0028",58.97,"Compliant","None"
"AUD017029","2026-06-01","S035","SKU0029",97.37,"Compliant","None"
"AUD017030","2026-06-01","S035","SKU0030",100.00,"Compliant","None"
"AUD017031","2026-06-01","S035","SKU0031",89.47,"Compliant","None"
"AUD017032","2026-06-01","S035","SKU0032",45.45,"Non-Compliant","Low Visibility"
"AUD017033","2026-06-01","S035","SKU0033",85.19,"Compliant","None"
"AUD017034","2026-06-01","S035","SKU0034",70.27,"Compliant","None"
"AUD017035","2026-06-01","S035","SKU0035",76.47,"Compliant","None"
"AUD017036","2026-06-01","S035","SKU0036",66.67,"Compliant","None"
"AUD017037","2026-06-01","S035","SKU0037",100.00,"Compliant","None"
"AUD017038","2026-06-01","S035","SKU0038",66.67,"Compliant","None"
"AUD017039","2026-06-01","S035","SKU0039",40.91,"Non-Compliant","Low Visibility"
"AUD017040","2026-06-01","S035","SKU0040",27.78,"Non-Compliant","Low Visibility"
"AUD017041","2026-06-01","S035","SKU0041",72.97,"Compliant","None"
"AUD017042","2026-06-01","S035","SKU0042",58.33,"Compliant","None"
"AUD017043","2026-06-01","S035","SKU0043",88.89,"Compliant","None"
"AUD017044","2026-06-01","S035","SKU0044",0.00,"Non-Compliant","Stock Out"
"AUD017045","2026-06-01","S035","SKU0045",77.42,"Compliant","None"
"AUD017046","2026-06-01","S035","SKU0046",53.12,"Compliant","None"
"AUD017047","2026-06-01","S035","SKU0047",89.19,"Compliant","None"
"AUD017048","2026-06-01","S035","SKU0048",11.76,"Non-Compliant","Low Visibility"
"AUD017049","2026-06-01","S035","SKU0049",9.52,"Non-Compliant","Low Visibility"
"AUD017050","2026-06-01","S035","SKU0050",62.16,"Compliant","None"
"AUD017051","2026-06-01","S035","SKU0051",100.00,"Compliant","None"
"AUD017052","2026-06-01","S035","SKU0052",60.00,"Compliant","None"
"AUD017053","2026-06-01","S035","SKU0053",76.92,"Non-Compliant","Misplaced Product"
"AUD017054","2026-06-01","S035","SKU0054",86.67,"Non-Compliant","Misplaced Product"
"AUD017055","2026-06-01","S035","SKU0055",92.86,"Compliant","None"
"AUD017056","2026-06-01","S035","SKU0056",40.00,"Non-Compliant","Low Visibility"
"AUD017057","2026-06-01","S035","SKU0057",72.73,"Compliant","None"
"AUD017058","2026-06-01","S035","SKU0058",26.67,"Non-Compliant","Low Visibility"
"AUD017059","2026-06-01","S035","SKU0059",56.25,"Compliant","None"
"AUD017060","2026-06-01","S035","SKU0060",95.24,"Compliant","None"
"AUD017061","2026-06-01","S035","SKU0061",79.31,"Compliant","None"
"AUD017062","2026-06-01","S035","SKU0062",67.57,"Non-Compliant","Misplaced Product"
"AUD017063","2026-06-01","S035","SKU0063",52.63,"Compliant","None"
"AUD017064","2026-06-01","S035","SKU0064",14.29,"Non-Compliant","Low Visibility"
"AUD017065","2026-06-01","S035","SKU0065",81.82,"Compliant","None"
"AUD017066","2026-06-01","S035","SKU0066",51.85,"Compliant","None"
"AUD017067","2026-06-01","S035","SKU0067",95.83,"Compliant","None"
"AUD017068","2026-06-01","S035","SKU0068",67.57,"Compliant","None"
"AUD017069","2026-06-01","S035","SKU0069",64.71,"Non-Compliant","Misplaced Product"
"AUD017070","2026-06-01","S035","SKU0070",0.00,"Non-Compliant","Stock Out"
"AUD017071","2026-06-01","S035","SKU0071",100.00,"Compliant","None"
"AUD017072","2026-06-01","S035","SKU0072",95.65,"Compliant","None"
"AUD017073","2026-06-01","S035","SKU0073",61.54,"Compliant","None"
"AUD017074","2026-06-01","S035","SKU0074",13.33,"Non-Compliant","Low Visibility"
"AUD017075","2026-06-01","S035","SKU0075",0.00,"Non-Compliant","Stock Out"
"AUD017076","2026-06-01","S035","SKU0076",0.00,"Non-Compliant","Stock Out"
"AUD017077","2026-06-01","S035","SKU0077",44.00,"Non-Compliant","Low Visibility"
"AUD017078","2026-06-01","S035","SKU0078",41.18,"Non-Compliant","Low Visibility"
"AUD017079","2026-06-01","S035","SKU0079",0.00,"Non-Compliant","Stock Out"
"AUD017080","2026-06-01","S035","SKU0080",0.00,"Non-Compliant","Stock Out"
"AUD017081","2026-06-01","S035","SKU0081",33.33,"Non-Compliant","Low Visibility"
"AUD017082","2026-06-01","S035","SKU0082",92.11,"Compliant","None"
"AUD017083","2026-06-01","S035","SKU0083",47.83,"Non-Compliant","Low Visibility"
"AUD017084","2026-06-01","S035","SKU0084",81.82,"Non-Compliant","Misplaced Product"
"AUD017085","2026-06-01","S035","SKU0085",35.71,"Non-Compliant","Low Visibility"
"AUD017086","2026-06-01","S035","SKU0086",100.00,"Compliant","None"
"AUD017087","2026-06-01","S035","SKU0087",85.00,"Compliant","None"
"AUD017088","2026-06-01","S035","SKU0088",100.00,"Compliant","None"
"AUD017089","2026-06-01","S035","SKU0089",64.52,"Compliant","None"
"AUD017090","2026-06-01","S035","SKU0090",28.57,"Non-Compliant","Low Visibility"
"AUD017091","2026-06-01","S035","SKU0091",93.75,"Compliant","None"
"AUD017092","2026-06-01","S035","SKU0092",41.38,"Non-Compliant","Low Visibility"
"AUD017093","2026-06-01","S035","SKU0093",68.97,"Non-Compliant","Misplaced Product"
"AUD017094","2026-06-01","S035","SKU0094",71.43,"Compliant","None"
"AUD017095","2026-06-01","S035","SKU0095",100.00,"Compliant","None"
"AUD017096","2026-06-01","S035","SKU0096",65.71,"Compliant","None"
"AUD017097","2026-06-01","S035","SKU0097",84.62,"Compliant","None"
"AUD017098","2026-06-01","S035","SKU0098",48.15,"Non-Compliant","Low Visibility"
"AUD017099","2026-06-01","S035","SKU0099",63.16,"Compliant","None"
"AUD017100","2026-06-01","S035","SKU0100",94.44,"Compliant","None"
"AUD017101","2026-06-01","S035","SKU0101",91.43,"Compliant","None"
"AUD017102","2026-06-01","S035","SKU0102",95.65,"Compliant","None"
"AUD017103","2026-06-01","S035","SKU0103",14.29,"Non-Compliant","Low Visibility"
"AUD017104","2026-06-01","S035","SKU0104",72.41,"Compliant","None"
"AUD017105","2026-06-01","S035","SKU0105",100.00,"Compliant","None"
"AUD017106","2026-06-01","S035","SKU0106",31.82,"Non-Compliant","Low Visibility"
"AUD017107","2026-06-01","S035","SKU0107",0.00,"Non-Compliant","Stock Out"
"AUD017108","2026-06-01","S035","SKU0108",89.66,"Compliant","None"
"AUD017109","2026-06-01","S035","SKU0109",40.00,"Non-Compliant","Low Visibility"
"AUD017110","2026-06-01","S035","SKU0110",61.11,"Compliant","None"
"AUD017111","2026-06-01","S035","SKU0111",13.64,"Non-Compliant","Low Visibility"
"AUD017112","2026-06-01","S035","SKU0112",46.88,"Non-Compliant","Low Visibility"
"AUD017113","2026-06-01","S035","SKU0113",83.87,"Compliant","None"
"AUD017114","2026-06-01","S035","SKU0114",0.00,"Non-Compliant","Stock Out"
"AUD017115","2026-06-01","S035","SKU0115",93.55,"Non-Compliant","Misplaced Product"
"AUD017116","2026-06-01","S035","SKU0116",96.30,"Compliant","None"
"AUD017117","2026-06-01","S035","SKU0117",30.77,"Non-Compliant","Low Visibility"
"AUD017118","2026-06-01","S035","SKU0118",70.27,"Compliant","None"
"AUD017119","2026-06-01","S035","SKU0119",46.15,"Non-Compliant","Low Visibility"
"AUD017120","2026-06-01","S035","SKU0120",92.31,"Compliant","None"
"AUD017121","2026-06-01","S035","SKU0121",33.33,"Non-Compliant","Low Visibility"
"AUD017122","2026-06-01","S035","SKU0122",94.29,"Compliant","None"
"AUD017123","2026-06-01","S035","SKU0123",25.00,"Non-Compliant","Low Visibility"
"AUD017124","2026-06-01","S035","SKU0124",0.00,"Non-Compliant","Stock Out"
"AUD017125","2026-06-01","S035","SKU0125",35.71,"Non-Compliant","Low Visibility"
"AUD017126","2026-06-01","S035","SKU0126",88.24,"Compliant","None"
"AUD017127","2026-06-01","S035","SKU0127",25.00,"Non-Compliant","Low Visibility"
"AUD017128","2026-06-01","S035","SKU0128",69.23,"Compliant","None"
"AUD017129","2026-06-01","S035","SKU0129",35.71,"Non-Compliant","Low Visibility"
"AUD017130","2026-06-01","S035","SKU0130",62.16,"Compliant","None"
"AUD017131","2026-06-01","S035","SKU0131",68.75,"Compliant","None"
"AUD017132","2026-06-01","S035","SKU0132",55.56,"Compliant","None"
"AUD017133","2026-06-01","S035","SKU0133",20.00,"Non-Compliant","Low Visibility"
"AUD017134","2026-06-01","S035","SKU0134",8.33,"Non-Compliant","Low Visibility"
"AUD017135","2026-06-01","S035","SKU0135",100.00,"Compliant","None"
"AUD017136","2026-06-01","S035","SKU0136",58.33,"Compliant","None"
"AUD017137","2026-06-01","S035","SKU0137",76.92,"Compliant","None"
"AUD017138","2026-06-01","S035","SKU0138",100.00,"Compliant","None"
"AUD017139","2026-06-01","S035","SKU0139",0.00,"Non-Compliant","Stock Out"
"AUD017140","2026-06-01","S035","SKU0140",88.24,"Compliant","None"
"AUD017141","2026-06-01","S035","SKU0141",0.00,"Non-Compliant","Stock Out"
"AUD017142","2026-06-01","S035","SKU0142",61.54,"Compliant","None"
"AUD017143","2026-06-01","S035","SKU0143",74.07,"Compliant","None"
"AUD017144","2026-06-01","S035","SKU0144",28.00,"Non-Compliant","Low Visibility"
"AUD017145","2026-06-01","S035","SKU0145",100.00,"Compliant","None"
"AUD017146","2026-06-01","S035","SKU0146",100.00,"Compliant","None"
"AUD017147","2026-06-01","S035","SKU0147",84.38,"Compliant","None"
"AUD017148","2026-06-01","S035","SKU0148",61.54,"Compliant","None"
"AUD017149","2026-06-01","S035","SKU0149",58.62,"Compliant","None"
"AUD017150","2026-06-01","S035","SKU0150",46.67,"Non-Compliant","Low Visibility"
"AUD017151","2026-06-01","S035","SKU0151",57.89,"Compliant","None"
"AUD017152","2026-06-01","S035","SKU0152",78.95,"Compliant","None"
"AUD017153","2026-06-01","S035","SKU0153",70.00,"Compliant","None"
"AUD017154","2026-06-01","S035","SKU0154",86.36,"Compliant","None"
"AUD017155","2026-06-01","S035","SKU0155",87.10,"Compliant","None"
"AUD017156","2026-06-01","S035","SKU0156",31.25,"Non-Compliant","Low Visibility"
"AUD017157","2026-06-01","S035","SKU0157",43.33,"Non-Compliant","Low Visibility"
"AUD017158","2026-06-01","S035","SKU0158",89.29,"Compliant","None"
"AUD017159","2026-06-01","S035","SKU0159",16.67,"Non-Compliant","Low Visibility"
"AUD017160","2026-06-01","S035","SKU0160",0.00,"Non-Compliant","Stock Out"
"AUD017161","2026-06-01","S035","SKU0161",54.55,"Compliant","None"
"AUD017162","2026-06-01","S035","SKU0162",75.00,"Compliant","None"
"AUD017163","2026-06-01","S035","SKU0163",30.00,"Non-Compliant","Low Visibility"
"AUD017164","2026-06-01","S035","SKU0164",0.00,"Non-Compliant","Stock Out"
"AUD017165","2026-06-01","S035","SKU0165",47.22,"Non-Compliant","Low Visibility"
"AUD017166","2026-06-01","S035","SKU0166",70.00,"Compliant","None"
"AUD017167","2026-06-01","S035","SKU0167",42.86,"Non-Compliant","Low Visibility"
"AUD017168","2026-06-01","S035","SKU0168",44.83,"Non-Compliant","Low Visibility"
"AUD017169","2026-06-01","S035","SKU0169",86.11,"Compliant","None"
"AUD017170","2026-06-01","S035","SKU0170",78.57,"Compliant","None"
"AUD017171","2026-06-01","S035","SKU0171",0.00,"Non-Compliant","Stock Out"
"AUD017172","2026-06-01","S035","SKU0172",77.78,"Compliant","None"
"AUD017173","2026-06-01","S035","SKU0173",100.00,"Compliant","None"
"AUD017174","2026-06-01","S035","SKU0174",80.56,"Compliant","None"
"AUD017175","2026-06-01","S035","SKU0175",35.29,"Non-Compliant","Low Visibility"
"AUD017176","2026-06-01","S035","SKU0176",22.73,"Non-Compliant","Low Visibility"
"AUD017177","2026-06-01","S035","SKU0177",18.18,"Non-Compliant","Low Visibility"
"AUD017178","2026-06-01","S035","SKU0178",68.42,"Compliant","None"
"AUD017179","2026-06-01","S035","SKU0179",0.00,"Non-Compliant","Stock Out"
"AUD017180","2026-06-01","S035","SKU0180",78.26,"Compliant","None"
"AUD017181","2026-06-01","S035","SKU0181",42.42,"Non-Compliant","Low Visibility"
"AUD017182","2026-06-01","S035","SKU0182",80.00,"Compliant","None"
"AUD017183","2026-06-01","S035","SKU0183",77.78,"Compliant","None"
"AUD017184","2026-06-01","S035","SKU0184",68.42,"Compliant","None"
"AUD017185","2026-06-01","S035","SKU0185",22.73,"Non-Compliant","Low Visibility"
"AUD017186","2026-06-01","S035","SKU0186",94.12,"Compliant","None"
"AUD017187","2026-06-01","S035","SKU0187",91.18,"Compliant","None"
"AUD017188","2026-06-01","S035","SKU0188",55.56,"Compliant","None"
"AUD017189","2026-06-01","S035","SKU0189",25.00,"Non-Compliant","Low Visibility"
"AUD017190","2026-06-01","S035","SKU0190",76.47,"Compliant","None"
"AUD017191","2026-06-01","S035","SKU0191",0.00,"Non-Compliant","Stock Out"
"AUD017192","2026-06-01","S035","SKU0192",50.00,"Compliant","None"
"AUD017193","2026-06-01","S035","SKU0193",30.77,"Non-Compliant","Low Visibility"
"AUD017194","2026-06-01","S035","SKU0194",35.29,"Non-Compliant","Low Visibility"
"AUD017195","2026-06-01","S035","SKU0195",85.71,"Compliant","None"
"AUD017196","2026-06-01","S035","SKU0196",81.82,"Compliant","None"
"AUD017197","2026-06-01","S035","SKU0197",0.00,"Non-Compliant","Stock Out"
"AUD017198","2026-06-01","S035","SKU0198",83.87,"Compliant","None"
"AUD017199","2026-06-01","S035","SKU0199",0.00,"Non-Compliant","Stock Out"
"AUD017200","2026-06-01","S035","SKU0200",0.00,"Non-Compliant","Stock Out"
"AUD017201","2026-06-01","S035","SKU0201",92.31,"Compliant","None"
"AUD017202","2026-06-01","S035","SKU0202",100.00,"Compliant","None"
"AUD017203","2026-06-01","S035","SKU0203",50.00,"Compliant","None"
"AUD017204","2026-06-01","S035","SKU0204",0.00,"Non-Compliant","Stock Out"
"AUD017205","2026-06-01","S035","SKU0205",95.00,"Compliant","None"
"AUD017206","2026-06-01","S035","SKU0206",66.67,"Compliant","None"
"AUD017207","2026-06-01","S035","SKU0207",88.89,"Compliant","None"
"AUD017208","2026-06-01","S035","SKU0208",50.00,"Compliant","None"
"AUD017209","2026-06-01","S035","SKU0209",100.00,"Compliant","None"
"AUD017210","2026-06-01","S035","SKU0210",59.09,"Compliant","None"
"AUD017211","2026-06-01","S035","SKU0211",56.76,"Compliant","None"
"AUD017212","2026-06-01","S035","SKU0212",60.87,"Compliant","None"
"AUD017213","2026-06-01","S035","SKU0213",0.00,"Non-Compliant","Stock Out"
"AUD017214","2026-06-01","S035","SKU0214",70.59,"Compliant","None"
"AUD017215","2026-06-01","S035","SKU0215",0.00,"Non-Compliant","Stock Out"
"AUD017216","2026-06-01","S035","SKU0216",66.67,"Compliant","None"
"AUD017217","2026-06-01","S035","SKU0217",75.00,"Compliant","None"
"AUD017218","2026-06-01","S035","SKU0218",46.15,"Non-Compliant","Low Visibility"
"AUD017219","2026-06-01","S035","SKU0219",83.33,"Compliant","None"
"AUD017220","2026-06-01","S035","SKU0220",33.33,"Non-Compliant","Low Visibility"
"AUD017221","2026-06-01","S035","SKU0221",48.15,"Non-Compliant","Low Visibility"
"AUD017222","2026-06-01","S035","SKU0222",26.92,"Non-Compliant","Low Visibility"
"AUD017223","2026-06-01","S035","SKU0223",0.00,"Non-Compliant","Stock Out"
"AUD017224","2026-06-01","S035","SKU0224",100.00,"Compliant","None"
"AUD017225","2026-06-01","S035","SKU0225",76.92,"Non-Compliant","Misplaced Product"
"AUD017226","2026-06-01","S035","SKU0226",82.61,"Compliant","None"
"AUD017227","2026-06-01","S035","SKU0227",21.43,"Non-Compliant","Low Visibility"
"AUD017228","2026-06-01","S035","SKU0228",41.67,"Non-Compliant","Low Visibility"
"AUD017229","2026-06-01","S035","SKU0229",7.69,"Non-Compliant","Low Visibility"
"AUD017230","2026-06-01","S035","SKU0230",28.00,"Non-Compliant","Low Visibility"
"AUD017231","2026-06-01","S035","SKU0231",72.73,"Compliant","None"
"AUD017232","2026-06-01","S035","SKU0232",97.06,"Compliant","None"
"AUD017233","2026-06-01","S035","SKU0233",5.56,"Non-Compliant","Low Visibility"
"AUD017234","2026-06-01","S035","SKU0234",43.33,"Non-Compliant","Low Visibility"
"AUD017235","2026-06-01","S035","SKU0235",64.52,"Compliant","None"
"AUD017236","2026-06-01","S035","SKU0236",78.79,"Compliant","None"
"AUD017237","2026-06-01","S035","SKU0237",0.00,"Non-Compliant","Stock Out"
"AUD017238","2026-06-01","S035","SKU0238",83.33,"Compliant","None"
"AUD017239","2026-06-01","S035","SKU0239",69.23,"Compliant","None"
"AUD017240","2026-06-01","S035","SKU0240",55.00,"Compliant","None"
"AUD017241","2026-06-01","S035","SKU0241",52.38,"Compliant","None"
"AUD017242","2026-06-01","S035","SKU0242",100.00,"Compliant","None"
"AUD017243","2026-06-01","S035","SKU0243",8.33,"Non-Compliant","Low Visibility"
"AUD017244","2026-06-01","S035","SKU0244",97.14,"Compliant","None"
"AUD017245","2026-06-01","S035","SKU0245",86.21,"Compliant","None"
"AUD017246","2026-06-01","S035","SKU0246",44.44,"Non-Compliant","Low Visibility"
