inventory_id,store_id,sku_id,inventory_date,expected_stock,actual_stock,stock_status,stock_difference,stock_loss_percent,inventory_health,inventory_leakage
INV021703,S044,SKU0203,2026-06-01,82,58,In Stock,24,29.268292682926827,Shortage,24
INV021704,S044,SKU0204,2026-06-01,32,0,Out of Stock,32,100.0,Shortage,32
INV021705,S044,SKU0205,2026-06-01,59,55,In Stock,4,6.779661016949152,Shortage,4
INV021706,S044,SKU0206,2026-06-01,88,86,In Stock,2,2.272727272727273,Shortage,2
INV021707,S044,SKU0207,2026-06-01,49,10,In Stock,39,79.59183673469387,Shortage,39
INV021708,S044,SKU0208,2026-06-01,92,74,In Stock,18,19.565217391304348,Shortage,18
INV021709,S044,SKU0209,2026-06-01,63,35,In Stock,28,44.44444444444444,Shortage,28
INV021710,S044,SKU0210,2026-06-01,99,96,In Stock,3,3.0303030303030303,Shortage,3
INV021711,S044,SKU0211,2026-06-01,59,56,In Stock,3,5.084745762711865,Shortage,3
INV021712,S044,SKU0212,2026-06-01,98,88,In Stock,10,10.204081632653061,Shortage,10
INV021713,S044,SKU0213,2026-06-01,86,62,In Stock,24,27.906976744186046,Shortage,24
INV021714,S044,SKU0214,2026-06-01,32,11,In Stock,21,65.625,Shortage,21
INV021715,S044,SKU0215,2026-06-01,92,76,In Stock,16,17.391304347826086,Shortage,16
INV021716,S044,SKU0216,2026-06-01,21,0,Out of Stock,21,100.0,Shortage,21
INV021717,S044,SKU0217,2026-06-01,20,0,Out of Stock,20,100.0,Shortage,20
INV021718,S044,SKU0218,2026-06-01,55,21,In Stock,34,61.81818181818181,Shortage,34
INV021719,S044,SKU0219,2026-06-01,90,77,In Stock,13,14.444444444444443,Shortage,13
INV021720,S044,SKU0220,2026-06-01,79,69,In Stock,10,12.658227848101266,Shortage,10
INV021721,S044,SKU0221,2026-06-01,90,53,In Stock,37,41.11111111111111,Shortage,37
INV021722,S044,SKU0222,2026-06-01,24,0,Out of Stock,24,100.0,Shortage,24
INV021723,S044,SKU0223,2026-06-01,48,35,In Stock,13,27.083333333333332,Shortage,13
INV021724,S044,SKU0224,2026-06-01,58,51,In Stock,7,12.068965517241379,Shortage,7
INV021725,S044,SKU0225,2026-06-01,75,71,In Stock,4,5.333333333333334,Shortage,4
INV021726,S044,SKU0226,2026-06-01,44,14,In Stock,30,68.18181818181817,Shortage,30
INV021727,S044,SKU0227,2026-06-01,67,29,In Stock,38,56.71641791044776,Shortage,38
INV021728,S044,SKU0228,2026-06-01,86,61,In Stock,25,29.069767441860467,Shortage,25
INV021729,S044,SKU0229,2026-06-01,56,36,In Stock,20,35.714285714285715,Shortage,20
INV021730,S044,SKU0230,2026-06-01,43,19,In Stock,24,55.81395348837209,Shortage,24
INV021731,S044,SKU0231,2026-06-01,95,82,In Stock,13,13.684210526315791,Shortage,13
INV021732,S044,SKU0232,2026-06-01,60,33,In Stock,27,45.0,Shortage,27
INV021733,S044,SKU0233,2026-06-01,35,1,Low Stock,34,97.14285714285714,Shortage,34
INV021734,S044,SKU0234,2026-06-01,71,43,In Stock,28,39.436619718309856,Shortage,28
INV021735,S044,SKU0235,2026-06-01,95,89,In Stock,6,6.315789473684211,Shortage,6
INV021736,S044,SKU0236,2026-06-01,66,50,In Stock,16,24.242424242424242,Shortage,16
INV021737,S044,SKU0237,2026-06-01,62,46,In Stock,16,25.806451612903224,Shortage,16
INV021738,S044,SKU0238,2026-06-01,25,11,In Stock,14,56.00000000000001,Shortage,14
INV021739,S044,SKU0239,2026-06-01,80,59,In Stock,21,26.25,Shortage,21
INV021740,S044,SKU0240,2026-06-01,42,33,In Stock,9,21.428571428571427,Shortage,9
INV021741,S044,SKU0241,2026-06-01,50,11,In Stock,39,78.0,Shortage,39
INV021742,S044,SKU0242,2026-06-01,65,42,In Stock,23,35.38461538461539,Shortage,23
INV021743,S044,SKU0243,2026-06-01,27,0,Out of Stock,27,100.0,Shortage,27
INV021744,S044,SKU0244,2026-06-01,53,41,In Stock,12,22.641509433962266,Shortage,12
INV021745,S044,SKU0245,2026-06-01,79,61,In Stock,18,22.78481012658228,Shortage,18
INV021746,S044,SKU0246,2026-06-01,79,46,In Stock,33,41.77215189873418,Shortage,33
INV021747,S044,SKU0247,2026-06-01,95,91,In Stock,4,4.2105263157894735,Shortage,4
INV021748,S044,SKU0248,2026-06-01,68,52,In Stock,16,23.52941176470588,Shortage,16
INV021749,S044,SKU0249,2026-06-01,30,10,In Stock,20,66.66666666666666,Shortage,20
INV021750,S044,SKU0250,2026-06-01,20,0,Out of Stock,20,100.0,Shortage,20
INV021751,S044,SKU0251,2026-06-01,55,42,In Stock,13,23.636363636363637,Shortage,13
INV021752,S044,SKU0252,2026-06-01,85,79,In Stock,6,7.0588235294117645,Shortage,6
INV021753,S044,SKU0253,2026-06-01,69,57,In Stock,12,17.391304347826086,Shortage,12
INV021754,S044,SKU0254,2026-06-01,91,87,In Stock,4,4.395604395604396,Shortage,4
INV021755,S044,SKU0255,2026-06-01,62,38,In Stock,24,38.70967741935484,Shortage,24
INV021756,S044,SKU0256,2026-06-01,52,36,In Stock,16,30.76923076923077,Shortage,16
INV021757,S044,SKU0257,2026-06-01,36,0,Out of Stock,36,100.0,Shortage,36
INV021758,S044,SKU0258,2026-06-01,49,43,In Stock,6,12.244897959183673,Shortage,6
INV021759,S044,SKU0259,2026-06-01,89,79,In Stock,10,11.235955056179774,Shortage,10
INV021760,S044,SKU0260,2026-06-01,26,18,In Stock,8,30.76923076923077,Shortage,8
INV021761,S044,SKU0261,2026-06-01,59,45,In Stock,14,23.728813559322035,Shortage,14
INV021762,S044,SKU0262,2026-06-01,44,17,In Stock,27,61.36363636363637,Shortage,27
INV021763,S044,SKU0263,2026-06-01,34,20,In Stock,14,41.17647058823529,Shortage,14
INV021764,S044,SKU0264,2026-06-01,39,24,In Stock,15,38.46153846153847,Shortage,15
INV021765,S044,SKU0265,2026-06-01,62,35,In Stock,27,43.54838709677419,Shortage,27
INV021766,S044,SKU0266,2026-06-01,99,63,In Stock,36,36.36363636363637,Shortage,36
INV021767,S044,SKU0267,2026-06-01,89,87,In Stock,2,2.247191011235955,Shortage,2
INV021768,S044,SKU0268,2026-06-01,80,59,In Stock,21,26.25,Shortage,21
INV021769,S044,SKU0269,2026-06-01,43,14,In Stock,29,67.44186046511628,Shortage,29
INV021770,S044,SKU0270,2026-06-01,53,49,In Stock,4,7.547169811320755,Shortage,4
INV021771,S044,SKU0271,2026-06-01,87,71,In Stock,16,18.39080459770115,Shortage,16
INV021772,S044,SKU0272,2026-06-01,37,16,In Stock,21,56.75675675675676,Shortage,21
INV021773,S044,SKU0273,2026-06-01,66,42,In Stock,24,36.36363636363637,Shortage,24
INV021774,S044,SKU0274,2026-06-01,85,84,In Stock,1,1.1764705882352942,Shortage,1
INV021775,S044,SKU0275,2026-06-01,37,32,In Stock,5,13.513513513513514,Shortage,5
INV021776,S044,SKU0276,2026-06-01,51,42,In Stock,9,17.647058823529413,Shortage,9
INV021777,S044,SKU0277,2026-06-01,75,57,In Stock,18,24.0,Shortage,18
INV021778,S044,SKU0278,2026-06-01,56,34,In Stock,22,39.285714285714285,Shortage,22
INV021779,S044,SKU0279,2026-06-01,72,46,In Stock,26,36.11111111111111,Shortage,26
INV021780,S044,SKU0280,2026-06-01,76,65,In Stock,11,14.473684210526317,Shortage,11
INV021781,S044,SKU0281,2026-06-01,99,78,In Stock,21,21.21212121212121,Shortage,21
INV021782,S044,SKU0282,2026-06-01,20,0,Out of Stock,20,100.0,Shortage,20
INV021783,S044,SKU0283,2026-06-01,64,37,In Stock,27,42.1875,Shortage,27
INV021784,S044,SKU0284,2026-06-01,78,55,In Stock,23,29.48717948717949,Shortage,23
INV021785,S044,SKU0285,2026-06-01,96,85,In Stock,11,11.458333333333332,Shortage,11
INV021786,S044,SKU0286,2026-06-01,51,38,In Stock,13,25.49019607843137,Shortage,13
INV021787,S044,SKU0287,2026-06-01,31,0,Out of Stock,31,100.0,Shortage,31
INV021788,S044,SKU0288,2026-06-01,21,0,Out of Stock,21,100.0,Shortage,21
INV021789,S044,SKU0289,2026-06-01,50,18,In Stock,32,64.0,Shortage,32
INV021790,S044,SKU0290,2026-06-01,23,0,Out of Stock,23,100.0,Shortage,23
INV021791,S044,SKU0291,2026-06-01,71,39,In Stock,32,45.07042253521127,Shortage,32
INV021792,S044,SKU0292,2026-06-01,40,22,In Stock,18,45.0,Shortage,18
INV021793,S044,SKU0293,2026-06-01,71,39,In Stock,32,45.07042253521127,Shortage,32
INV021794,S044,SKU0294,2026-06-01,56,56,In Stock,0,0.0,Healthy,0
INV021795,S044,SKU0295,2026-06-01,34,5,Low Stock,29,85.29411764705883,Shortage,29
INV021796,S044,SKU0296,2026-06-01,64,56,In Stock,8,12.5,Shortage,8
INV021797,S044,SKU0297,2026-06-01,52,18,In Stock,34,65.38461538461539,Shortage,34
INV021798,S044,SKU0298,2026-06-01,62,40,In Stock,22,35.483870967741936,Shortage,22
INV021799,S044,SKU0299,2026-06-01,49,38,In Stock,11,22.448979591836736,Shortage,11
INV021800,S044,SKU0300,2026-06-01,26,0,Out of Stock,26,100.0,Shortage,26
INV021801,S044,SKU0301,2026-06-01,62,55,In Stock,7,11.29032258064516,Shortage,7
INV021802,S044,SKU0302,2026-06-01,25,24,In Stock,1,4.0,Shortage,1
INV021803,S044,SKU0303,2026-06-01,86,63,In Stock,23,26.744186046511626,Shortage,23
INV021804,S044,SKU0304,2026-06-01,94,74,In Stock,20,21.27659574468085,Shortage,20
INV021805,S044,SKU0305,2026-06-01,43,29,In Stock,14,32.55813953488372,Shortage,14
INV021806,S044,SKU0306,2026-06-01,25,16,In Stock,9,36.0,Shortage,9
INV021807,S044,SKU0307,2026-06-01,25,16,In Stock,9,36.0,Shortage,9
INV021808,S044,SKU0308,2026-06-01,68,51,In Stock,17,25.0,Shortage,17
INV021809,S044,SKU0309,2026-06-01,40,37,In Stock,3,7.5,Shortage,3
INV021810,S044,SKU0310,2026-06-01,52,19,In Stock,33,63.46153846153846,Shortage,33
INV021811,S044,SKU0311,2026-06-01,30,4,Low Stock,26,86.66666666666667,Shortage,26
INV021812,S044,SKU0312,2026-06-01,73,46,In Stock,27,36.986301369863014,Shortage,27
INV021813,S044,SKU0313,2026-06-01,61,23,In Stock,38,62.295081967213115,Shortage,38
INV021814,S044,SKU0314,2026-06-01,28,24,In Stock,4,14.285714285714285,Shortage,4
INV021815,S044,SKU0315,2026-06-01,35,32,In Stock,3,8.571428571428571,Shortage,3
INV021816,S044,SKU0316,2026-06-01,44,31,In Stock,13,29.545454545454547,Shortage,13
INV021817,S044,SKU0317,2026-06-01,37,10,In Stock,27,72.97297297297297,Shortage,27
INV021818,S044,SKU0318,2026-06-01,44,44,In Stock,0,0.0,Healthy,0
INV021819,S044,SKU0319,2026-06-01,20,0,Out of Stock,20,100.0,Shortage,20
INV021820,S044,SKU0320,2026-06-01,89,83,In Stock,6,6.741573033707865,Shortage,6
INV021821,S044,SKU0321,2026-06-01,82,43,In Stock,39,47.5609756097561,Shortage,39
INV021822,S044,SKU0322,2026-06-01,43,11,In Stock,32,74.4186046511628,Shortage,32
INV021823,S044,SKU0323,2026-06-01,74,47,In Stock,27,36.486486486486484,Shortage,27
INV021824,S044,SKU0324,2026-06-01,73,43,In Stock,30,41.0958904109589,Shortage,30
INV021825,S044,SKU0325,2026-06-01,37,11,In Stock,26,70.27027027027027,Shortage,26
INV021826,S044,SKU0326,2026-06-01,52,35,In Stock,17,32.69230769230769,Shortage,17
INV021827,S044,SKU0327,2026-06-01,55,48,In Stock,7,12.727272727272727,Shortage,7
INV021828,S044,SKU0328,2026-06-01,35,1,Low Stock,34,97.14285714285714,Shortage,34
INV021829,S044,SKU0329,2026-06-01,40,9,In Stock,31,77.5,Shortage,31
INV021830,S044,SKU0330,2026-06-01,24,0,Out of Stock,24,100.0,Shortage,24
INV021831,S044,SKU0331,2026-06-01,77,59,In Stock,18,23.376623376623375,Shortage,18
INV021832,S044,SKU0332,2026-06-01,29,13,In Stock,16,55.172413793103445,Shortage,16
INV021833,S044,SKU0333,2026-06-01,59,31,In Stock,28,47.45762711864407,Shortage,28
INV021834,S044,SKU0334,2026-06-01,24,12,In Stock,12,50.0,Shortage,12
INV021835,S044,SKU0335,2026-06-01,36,33,In Stock,3,8.333333333333332,Shortage,3
INV021836,S044,SKU0336,2026-06-01,55,44,In Stock,11,20.0,Shortage,11
INV021837,S044,SKU0337,2026-06-01,32,12,In Stock,20,62.5,Shortage,20
INV021838,S044,SKU0338,2026-06-01,31,13,In Stock,18,58.06451612903226,Shortage,18
INV021839,S044,SKU0339,2026-06-01,97,81,In Stock,16,16.49484536082474,Shortage,16
INV021840,S044,SKU0340,2026-06-01,44,22,In Stock,22,50.0,Shortage,22
INV021841,S044,SKU0341,2026-06-01,35,31,In Stock,4,11.428571428571429,Shortage,4
INV021842,S044,SKU0342,2026-06-01,69,32,In Stock,37,53.62318840579711,Shortage,37
INV021843,S044,SKU0343,2026-06-01,92,55,In Stock,37,40.21739130434783,Shortage,37
INV021844,S044,SKU0344,2026-06-01,63,33,In Stock,30,47.61904761904761,Shortage,30
INV021845,S044,SKU0345,2026-06-01,89,65,In Stock,24,26.96629213483146,Shortage,24
INV021846,S044,SKU0346,2026-06-01,79,46,In Stock,33,41.77215189873418,Shortage,33
INV021847,S044,SKU0347,2026-06-01,45,12,In Stock,33,73.33333333333333,Shortage,33
INV021848,S044,SKU0348,2026-06-01,60,27,In Stock,33,55.00000000000001,Shortage,33
INV021849,S044,SKU0349,2026-06-01,78,40,In Stock,38,48.717948717948715,Shortage,38
INV021850,S044,SKU0350,2026-06-01,54,54,In Stock,0,0.0,Healthy,0
INV021851,S044,SKU0351,2026-06-01,48,25,In Stock,23,47.91666666666667,Shortage,23
INV021852,S044,SKU0352,2026-06-01,49,39,In Stock,10,20.408163265306122,Shortage,10
INV021853,S044,SKU0353,2026-06-01,52,26,In Stock,26,50.0,Shortage,26
INV021854,S044,SKU0354,2026-06-01,89,87,In Stock,2,2.247191011235955,Shortage,2
INV021855,S044,SKU0355,2026-06-01,50,21,In Stock,29,57.99999999999999,Shortage,29
INV021856,S044,SKU0356,2026-06-01,38,32,In Stock,6,15.789473684210526,Shortage,6
INV021857,S044,SKU0357,2026-06-01,67,33,In Stock,34,50.74626865671642,Shortage,34
INV021858,S044,SKU0358,2026-06-01,66,49,In Stock,17,25.757575757575758,Shortage,17
INV021859,S044,SKU0359,2026-06-01,88,64,In Stock,24,27.27272727272727,Shortage,24
INV021860,S044,SKU0360,2026-06-01,47,27,In Stock,20,42.5531914893617,Shortage,20
INV021861,S044,SKU0361,2026-06-01,72,64,In Stock,8,11.11111111111111,Shortage,8
INV021862,S044,SKU0362,2026-06-01,23,21,In Stock,2,8.695652173913043,Shortage,2
INV021863,S044,SKU0363,2026-06-01,80,51,In Stock,29,36.25,Shortage,29
INV021864,S044,SKU0364,2026-06-01,81,72,In Stock,9,11.11111111111111,Shortage,9
INV021865,S044,SKU0365,2026-06-01,20,14,In Stock,6,30.0,Shortage,6
INV021866,S044,SKU0366,2026-06-01,52,30,In Stock,22,42.30769230769231,Shortage,22
INV021867,S044,SKU0367,2026-06-01,31,6,Low Stock,25,80.64516129032258,Shortage,25
INV021868,S044,SKU0368,2026-06-01,80,78,In Stock,2,2.5,Shortage,2
INV021869,S044,SKU0369,2026-06-01,25,0,Out of Stock,25,100.0,Shortage,25
INV021870,S044,SKU0370,2026-06-01,93,79,In Stock,14,15.053763440860216,Shortage,14
INV021871,S044,SKU0371,2026-06-01,70,68,In Stock,2,2.857142857142857,Shortage,2
INV021872,S044,SKU0372,2026-06-01,26,10,In Stock,16,61.53846153846154,Shortage,16
INV021873,S044,SKU0373,2026-06-01,27,0,Out of Stock,27,100.0,Shortage,27
INV021874,S044,SKU0374,2026-06-01,66,32,In Stock,34,51.515151515151516,Shortage,34
INV021875,S044,SKU0375,2026-06-01,76,67,In Stock,9,11.842105263157894,Shortage,9
INV021876,S044,SKU0376,2026-06-01,41,5,Low Stock,36,87.8048780487805,Shortage,36
INV021877,S044,SKU0377,2026-06-01,40,13,In Stock,27,67.5,Shortage,27
INV021878,S044,SKU0378,2026-06-01,55,20,In Stock,35,63.63636363636363,Shortage,35
INV021879,S044,SKU0379,2026-06-01,47,32,In Stock,15,31.914893617021278,Shortage,15
INV021880,S044,SKU0380,2026-06-01,87,85,In Stock,2,2.2988505747126435,Shortage,2
INV021881,S044,SKU0381,2026-06-01,22,20,In Stock,2,9.090909090909092,Shortage,2
INV021882,S044,SKU0382,2026-06-01,50,43,In Stock,7,14.000000000000002,Shortage,7
INV021883,S044,SKU0383,2026-06-01,40,2,Low Stock,38,95.0,Shortage,38
INV021884,S044,SKU0384,2026-06-01,24,20,In Stock,4,16.666666666666664,Shortage,4
INV021885,S044,SKU0385,2026-06-01,40,32,In Stock,8,20.0,Shortage,8
INV021886,S044,SKU0386,2026-06-01,50,18,In Stock,32,64.0,Shortage,32
INV021887,S044,SKU0387,2026-06-01,65,62,In Stock,3,4.615384615384616,Shortage,3
INV021888,S044,SKU0388,2026-06-01,46,16,In Stock,30,65.21739130434783,Shortage,30
INV021889,S044,SKU0389,2026-06-01,89,71,In Stock,18,20.224719101123593,Shortage,18
INV021890,S044,SKU0390,2026-06-01,99,73,In Stock,26,26.262626262626267,Shortage,26
INV021891,S044,SKU0391,2026-06-01,67,36,In Stock,31,46.26865671641791,Shortage,31
INV021892,S044,SKU0392,2026-06-01,50,39,In Stock,11,22.0,Shortage,11
INV021893,S044,SKU0393,2026-06-01,77,59,In Stock,18,23.376623376623375,Shortage,18
INV021894,S044,SKU0394,2026-06-01,78,58,In Stock,20,25.64102564102564,Shortage,20
INV021895,S044,SKU0395,2026-06-01,33,30,In Stock,3,9.090909090909092,Shortage,3
INV021896,S044,SKU0396,2026-06-01,21,21,In Stock,0,0.0,Healthy,0
INV021897,S044,SKU0397,2026-06-01,83,80,In Stock,3,3.614457831325301,Shortage,3
INV021898,S044,SKU0398,2026-06-01,31,29,In Stock,2,6.451612903225806,Shortage,2
INV021899,S044,SKU0399,2026-06-01,81,76,In Stock,5,6.172839506172839,Shortage,5
INV021900,S044,SKU0400,2026-06-01,95,76,In Stock,19,20.0,Shortage,19
INV021901,S044,SKU0401,2026-06-01,92,62,In Stock,30,32.608695652173914,Shortage,30
INV021902,S044,SKU0402,2026-06-01,74,57,In Stock,17,22.972972972972975,Shortage,17
INV021903,S044,SKU0403,2026-06-01,33,7,In Stock,26,78.78787878787878,Shortage,26
INV021904,S044,SKU0404,2026-06-01,76,41,In Stock,35,46.05263157894737,Shortage,35
INV021905,S044,SKU0405,2026-06-01,25,0,Out of Stock,25,100.0,Shortage,25
INV021906,S044,SKU0406,2026-06-01,42,20,In Stock,22,52.38095238095239,Shortage,22
INV021907,S044,SKU0407,2026-06-01,35,7,Low Stock,28,80.0,Shortage,28
INV021908,S044,SKU0408,2026-06-01,27,1,Low Stock,26,96.29629629629629,Shortage,26
INV021909,S044,SKU0409,2026-06-01,70,40,In Stock,30,42.857142857142854,Shortage,30
INV021910,S044,SKU0410,2026-06-01,21,13,In Stock,8,38.095238095238095,Shortage,8
INV021911,S044,SKU0411,2026-06-01,60,21,In Stock,39,65.0,Shortage,39
INV021912,S044,SKU0412,2026-06-01,97,95,In Stock,2,2.0618556701030926,Shortage,2
INV021913,S044,SKU0413,2026-06-01,80,70,In Stock,10,12.5,Shortage,10
INV021914,S044,SKU0414,2026-06-01,27,4,Low Stock,23,85.18518518518519,Shortage,23
INV021915,S044,SKU0415,2026-06-01,89,84,In Stock,5,5.617977528089887,Shortage,5
INV021916,S044,SKU0416,2026-06-01,76,58,In Stock,18,23.684210526315788,Shortage,18
INV021917,S044,SKU0417,2026-06-01,42,30,In Stock,12,28.57142857142857,Shortage,12
INV021918,S044,SKU0418,2026-06-01,99,71,In Stock,28,28.28282828282828,Shortage,28
INV021919,S044,SKU0419,2026-06-01,64,59,In Stock,5,7.8125,Shortage,5
INV021920,S044,SKU0420,2026-06-01,37,7,Low Stock,30,81.08108108108108,Shortage,30
INV021921,S044,SKU0421,2026-06-01,26,16,In Stock,10,38.46153846153847,Shortage,10
INV021922,S044,SKU0422,2026-06-01,73,58,In Stock,15,20.54794520547945,Shortage,15
INV021923,S044,SKU0423,2026-06-01,28,4,Low Stock,24,85.71428571428571,Shortage,24
INV021924,S044,SKU0424,2026-06-01,88,80,In Stock,8,9.090909090909092,Shortage,8
INV021925,S044,SKU0425,2026-06-01,97,82,In Stock,15,15.463917525773196,Shortage,15
INV021926,S044,SKU0426,2026-06-01,68,47,In Stock,21,30.88235294117647,Shortage,21
INV021927,S044,SKU0427,2026-06-01,72,66,In Stock,6,8.333333333333332,Shortage,6
INV021928,S044,SKU0428,2026-06-01,46,36,In Stock,10,21.73913043478261,Shortage,10
INV021929,S044,SKU0429,2026-06-01,25,0,Out of Stock,25,100.0,Shortage,25
INV021930,S044,SKU0430,2026-06-01,73,54,In Stock,19,26.027397260273972,Shortage,19
INV021931,S044,SKU0431,2026-06-01,95,59,In Stock,36,37.89473684210527,Shortage,36
INV021932,S044,SKU0432,2026-06-01,64,42,In Stock,22,34.375,Shortage,22
INV021933,S044,SKU0433,2026-06-01,62,27,In Stock,35,56.451612903225815,Shortage,35
INV021934,S044,SKU0434,2026-06-01,35,3,Low Stock,32,91.42857142857143,Shortage,32
INV021935,S044,SKU0435,2026-06-01,90,61,In Stock,29,32.22222222222222,Shortage,29
INV021936,S044,SKU0436,2026-06-01,92,69,In Stock,23,25.0,Shortage,23
INV021937,S044,SKU0437,2026-06-01,38,27,In Stock,11,28.947368421052634,Shortage,11
INV021938,S044,SKU0438,2026-06-01,72,58,In Stock,14,19.444444444444446,Shortage,14
INV021939,S044,SKU0439,2026-06-01,88,53,In Stock,35,39.77272727272727,Shortage,35
INV021940,S044,SKU0440,2026-06-01,27,0,Out of Stock,27,100.0,Shortage,27
INV021941,S044,SKU0441,2026-06-01,21,0,Out of Stock,21,100.0,Shortage,21
INV021942,S044,SKU0442,2026-06-01,31,0,Out of Stock,31,100.0,Shortage,31
INV021943,S044,SKU0443,2026-06-01,91,71,In Stock,20,21.978021978021978,Shortage,20
INV021944,S044,SKU0444,2026-06-01,95,94,In Stock,1,1.0526315789473684,Shortage,1
INV021945,S044,SKU0445,2026-06-01,57,24,In Stock,33,57.89473684210527,Shortage,33
INV021946,S044,SKU0446,2026-06-01,62,37,In Stock,25,40.32258064516129,Shortage,25
INV021947,S044,SKU0447,2026-06-01,95,79,In Stock,16,16.842105263157894,Shortage,16
INV021948,S044,SKU0448,2026-06-01,40,19,In Stock,21,52.5,Shortage,21
INV021949,S044,SKU0449,2026-06-01,41,35,In Stock,6,14.634146341463413,Shortage,6
INV021950,S044,SKU0450,2026-06-01,74,74,In Stock,0,0.0,Healthy,0
INV021951,S044,SKU0451,2026-06-01,48,38,In Stock,10,20.833333333333336,Shortage,10
INV021952,S044,SKU0452,2026-06-01,99,61,In Stock,38,38.38383838383838,Shortage,38
INV021953,S044,SKU0453,2026-06-01,56,27,In Stock,29,51.78571428571429,Shortage,29
INV021954,S044,SKU0454,2026-06-01,59,56,In Stock,3,5.084745762711865,Shortage,3
INV021955,S044,SKU0455,2026-06-01,49,30,In Stock,19,38.775510204081634,Shortage,19
INV021956,S044,SKU0456,2026-06-01,67,47,In Stock,20,29.850746268656714,Shortage,20
INV021957,S044,SKU0457,2026-06-01,56,46,In Stock,10,17.857142857142858,Shortage,10
INV021958,S044,SKU0458,2026-06-01,45,23,In Stock,22,48.888888888888886,Shortage,22
INV021959,S044,SKU0459,2026-06-01,69,69,In Stock,0,0.0,Healthy,0
INV021960,S044,SKU0460,2026-06-01,62,61,In Stock,1,1.6129032258064515,Shortage,1
INV021961,S044,SKU0461,2026-06-01,99,95,In Stock,4,4.040404040404041,Shortage,4
INV021962,S044,SKU0462,2026-06-01,24,24,In Stock,0,0.0,Healthy,0
INV021963,S044,SKU0463,2026-06-01,22,0,Out of Stock,22,100.0,Shortage,22
INV021964,S044,SKU0464,2026-06-01,66,49,In Stock,17,25.757575757575758,Shortage,17
INV021965,S044,SKU0465,2026-06-01,88,65,In Stock,23,26.136363636363637,Shortage,23
INV021966,S044,SKU0466,2026-06-01,38,24,In Stock,14,36.84210526315789,Shortage,14
INV021967,S044,SKU0467,2026-06-01,84,77,In Stock,7,8.333333333333332,Shortage,7
INV021968,S044,SKU0468,2026-06-01,25,0,Out of Stock,25,100.0,Shortage,25
INV021969,S044,SKU0469,2026-06-01,38,25,In Stock,13,34.21052631578947,Shortage,13
INV021970,S044,SKU0470,2026-06-01,85,48,In Stock,37,43.529411764705884,Shortage,37
INV021971,S044,SKU0471,2026-06-01,71,62,In Stock,9,12.676056338028168,Shortage,9
INV021972,S044,SKU0472,2026-06-01,52,21,In Stock,31,59.61538461538461,Shortage,31
INV021973,S044,SKU0473,2026-06-01,67,57,In Stock,10,14.925373134328357,Shortage,10
INV021974,S044,SKU0474,2026-06-01,67,45,In Stock,22,32.83582089552239,Shortage,22
INV021975,S044,SKU0475,2026-06-01,96,88,In Stock,8,8.333333333333332,Shortage,8
INV021976,S044,SKU0476,2026-06-01,93,78,In Stock,15,16.129032258064516,Shortage,15
INV021977,S044,SKU0477,2026-06-01,74,74,In Stock,0,0.0,Healthy,0
INV021978,S044,SKU0478,2026-06-01,38,30,In Stock,8,21.052631578947366,Shortage,8
INV021979,S044,SKU0479,2026-06-01,37,33,In Stock,4,10.81081081081081,Shortage,4
INV021980,S044,SKU0480,2026-06-01,82,63,In Stock,19,23.170731707317074,Shortage,19
INV021981,S044,SKU0481,2026-06-01,82,76,In Stock,6,7.317073170731707,Shortage,6
INV021982,S044,SKU0482,2026-06-01,36,6,Low Stock,30,83.33333333333334,Shortage,30
INV021983,S044,SKU0483,2026-06-01,27,7,In Stock,20,74.07407407407408,Shortage,20
INV021984,S044,SKU0484,2026-06-01,49,32,In Stock,17,34.69387755102041,Shortage,17
INV021985,S044,SKU0485,2026-06-01,71,34,In Stock,37,52.112676056338024,Shortage,37
INV021986,S044,SKU0486,2026-06-01,22,0,Out of Stock,22,100.0,Shortage,22
INV021987,S044,SKU0487,2026-06-01,49,33,In Stock,16,32.6530612244898,Shortage,16
INV021988,S044,SKU0488,2026-06-01,61,23,In Stock,38,62.295081967213115,Shortage,38
INV021989,S044,SKU0489,2026-06-01,63,44,In Stock,19,30.158730158730158,Shortage,19
INV021990,S044,SKU0490,2026-06-01,44,16,In Stock,28,63.63636363636363,Shortage,28
INV021991,S044,SKU0491,2026-06-01,80,50,In Stock,30,37.5,Shortage,30
INV021992,S044,SKU0492,2026-06-01,86,54,In Stock,32,37.2093023255814,Shortage,32
INV021993,S044,SKU0493,2026-06-01,31,0,Out of Stock,31,100.0,Shortage,31
INV021994,S044,SKU0494,2026-06-01,90,51,In Stock,39,43.333333333333336,Shortage,39
INV021995,S044,SKU0495,2026-06-01,97,95,In Stock,2,2.0618556701030926,Shortage,2
INV021996,S044,SKU0496,2026-06-01,51,26,In Stock,25,49.01960784313725,Shortage,25
INV021997,S044,SKU0497,2026-06-01,74,64,In Stock,10,13.513513513513514,Shortage,10
INV021998,S044,SKU0498,2026-06-01,87,63,In Stock,24,27.586206896551722,Shortage,24
INV021999,S044,SKU0499,2026-06-01,59,44,In Stock,15,25.423728813559322,Shortage,15
INV022000,S044,SKU0500,2026-06-01,35,0,Out of Stock,35,100.0,Shortage,35
INV022001,S045,SKU0001,2026-06-01,29,22,In Stock,7,24.137931034482758,Shortage,7
INV022002,S045,SKU0002,2026-06-01,36,24,In Stock,12,33.33333333333333,Shortage,12
