price_id,store_id,sku_id,audit_date,expected_price,displayed_price,price_status
PR021392,S043,SKU0392,2026-06-01,426.76,426.76,Correct
PR021393,S043,SKU0393,2026-06-01,327.1,327.1,Correct
PR021394,S043,SKU0394,2026-06-01,427.97,427.97,Correct
PR021395,S043,SKU0395,2026-06-01,211.89,211.89,Correct
PR021396,S043,SKU0396,2026-06-01,46.88,46.88,Correct
PR021397,S043,SKU0397,2026-06-01,330.37,330.37,Correct
PR021398,S043,SKU0398,2026-06-01,426.28,426.28,Correct
PR021399,S043,SKU0399,2026-06-01,175.35,175.35,Correct
PR021400,S043,SKU0400,2026-06-01,398.04,398.04,Correct
PR021401,S043,SKU0401,2026-06-01,463.74,447.74,Mismatch
PR021402,S043,SKU0402,2026-06-01,137.87,119.87,Mismatch
PR021403,S043,SKU0403,2026-06-01,468.48,468.48,Correct
PR021404,S043,SKU0404,2026-06-01,121.78,121.78,Correct
PR021405,S043,SKU0405,2026-06-01,134.27,134.27,Correct
PR021406,S043,SKU0406,2026-06-01,74.47,74.47,Correct
PR021407,S043,SKU0407,2026-06-01,441.9,441.9,Correct
PR021408,S043,SKU0408,2026-06-01,107.58,107.58,Correct
PR021409,S043,SKU0409,2026-06-01,277.2,277.2,Correct
PR021410,S043,SKU0410,2026-06-01,128.02,128.02,Correct
PR021411,S043,SKU0411,2026-06-01,135.3,135.3,Correct
PR021412,S043,SKU0412,2026-06-01,308.19,308.19,Correct
PR021413,S043,SKU0413,2026-06-01,261.21,250.21,Mismatch
PR021414,S043,SKU0414,2026-06-01,438.98,438.98,Correct
PR021415,S043,SKU0415,2026-06-01,417.29,417.29,Correct
PR021416,S043,SKU0416,2026-06-01,441.77,441.77,Correct
PR021417,S043,SKU0417,2026-06-01,336.68,336.68,Correct
PR021418,S043,SKU0418,2026-06-01,108.21,108.21,Correct
PR021419,S043,SKU0419,2026-06-01,235.1,235.1,Correct
PR021420,S043,SKU0420,2026-06-01,82.83,82.83,Correct
PR021421,S043,SKU0421,2026-06-01,30.88,30.88,Correct
PR021422,S043,SKU0422,2026-06-01,222.65,222.65,Correct
PR021423,S043,SKU0423,2026-06-01,369.12,369.12,Correct
PR021424,S043,SKU0424,2026-06-01,302.32,291.32,Mismatch
PR021425,S043,SKU0425,2026-06-01,334.89,334.89,Correct
PR021426,S043,SKU0426,2026-06-01,97.1,114.1,Mismatch
PR021427,S043,SKU0427,2026-06-01,464.09,464.09,Correct
PR021428,S043,SKU0428,2026-06-01,164.6,164.6,Correct
PR021429,S043,SKU0429,2026-06-01,495.57,495.57,Correct
PR021430,S043,SKU0430,2026-06-01,123.54,123.54,Correct
PR021431,S043,SKU0431,2026-06-01,317.25,317.25,Correct
PR021432,S043,SKU0432,2026-06-01,105.94,105.94,Correct
PR021433,S043,SKU0433,2026-06-01,210.98,210.98,Correct
PR021434,S043,SKU0434,2026-06-01,106.95,106.95,Correct
PR021435,S043,SKU0435,2026-06-01,382.31,382.31,Correct
PR021436,S043,SKU0436,2026-06-01,73.28,73.28,Correct
PR021437,S043,SKU0437,2026-06-01,272.8,272.8,Correct
PR021438,S043,SKU0438,2026-06-01,153.91,153.91,Correct
PR021439,S043,SKU0439,2026-06-01,170.35,170.35,Correct
PR021440,S043,SKU0440,2026-06-01,403.34,403.34,Correct
PR021441,S043,SKU0441,2026-06-01,123.23,123.23,Correct
PR021442,S043,SKU0442,2026-06-01,45.7,45.7,Correct
PR021443,S043,SKU0443,2026-06-01,458.53,458.53,Correct
PR021444,S043,SKU0444,2026-06-01,166.88,166.88,Correct
PR021445,S043,SKU0445,2026-06-01,141.41,141.41,Correct
PR021446,S043,SKU0446,2026-06-01,147.29,147.29,Correct
PR021447,S043,SKU0447,2026-06-01,280.73,280.73,Correct
PR021448,S043,SKU0448,2026-06-01,336.78,336.78,Correct
PR021449,S043,SKU0449,2026-06-01,170.34,170.34,Correct
PR021450,S043,SKU0450,2026-06-01,331.8,331.8,Correct
PR021451,S043,SKU0451,2026-06-01,241.94,222.94,Mismatch
PR021452,S043,SKU0452,2026-06-01,360.62,360.62,Correct
PR021453,S043,SKU0453,2026-06-01,467.35,467.35,Correct
PR021454,S043,SKU0454,2026-06-01,481.19,481.19,Correct
PR021455,S043,SKU0455,2026-06-01,387.96,387.96,Correct
PR021456,S043,SKU0456,2026-06-01,96.82,96.82,Correct
PR021457,S043,SKU0457,2026-06-01,335.31,335.31,Correct
PR021458,S043,SKU0458,2026-06-01,95.23,95.23,Correct
PR021459,S043,SKU0459,2026-06-01,451.84,451.84,Correct
PR021460,S043,SKU0460,2026-06-01,444.23,444.23,Correct
PR021461,S043,SKU0461,2026-06-01,214.41,214.41,Correct
PR021462,S043,SKU0462,2026-06-01,101.57,101.57,Correct
PR021463,S043,SKU0463,2026-06-01,386.14,386.14,Correct
PR021464,S043,SKU0464,2026-06-01,464.76,464.76,Correct
PR021465,S043,SKU0465,2026-06-01,355.61,355.61,Correct
PR021466,S043,SKU0466,2026-06-01,201.9,201.9,Correct
PR021467,S043,SKU0467,2026-06-01,29.71,29.71,Correct
PR021468,S043,SKU0468,2026-06-01,452.61,462.61,Mismatch
PR021469,S043,SKU0469,2026-06-01,378.48,378.48,Correct
PR021470,S043,SKU0470,2026-06-01,248.49,248.49,Correct
PR021471,S043,SKU0471,2026-06-01,497.09,497.09,Correct
PR021472,S043,SKU0472,2026-06-01,450.3,450.3,Correct
PR021473,S043,SKU0473,2026-06-01,297.47,297.47,Correct
PR021474,S043,SKU0474,2026-06-01,389.23,389.23,Correct
PR021475,S043,SKU0475,2026-06-01,110.34,110.34,Correct
PR021476,S043,SKU0476,2026-06-01,429.45,429.45,Correct
PR021477,S043,SKU0477,2026-06-01,363.98,363.98,Correct
PR021478,S043,SKU0478,2026-06-01,245.58,245.58,Correct
PR021479,S043,SKU0479,2026-06-01,463.12,463.12,Correct
PR021480,S043,SKU0480,2026-06-01,445.87,445.87,Correct
PR021481,S043,SKU0481,2026-06-01,100.61,100.61,Correct
PR021482,S043,SKU0482,2026-06-01,311.41,311.41,Correct
PR021483,S043,SKU0483,2026-06-01,53.88,53.88,Correct
PR021484,S043,SKU0484,2026-06-01,424.5,441.5,Mismatch
PR021485,S043,SKU0485,2026-06-01,134.05,134.05,Correct
PR021486,S043,SKU0486,2026-06-01,158.28,158.28,Correct
PR021487,S043,SKU0487,2026-06-01,50.58,50.58,Correct
PR021488,S043,SKU0488,2026-06-01,237.88,237.88,Correct
PR021489,S043,SKU0489,2026-06-01,204.72,204.72,Correct
PR021490,S043,SKU0490,2026-06-01,313.42,313.42,Correct
PR021491,S043,SKU0491,2026-06-01,64.53,64.53,Correct
PR021492,S043,SKU0492,2026-06-01,138.89,138.89,Correct
PR021493,S043,SKU0493,2026-06-01,367.23,362.23,Mismatch
PR021494,S043,SKU0494,2026-06-01,250.28,255.28,Mismatch
PR021495,S043,SKU0495,2026-06-01,95.79,95.79,Correct
PR021496,S043,SKU0496,2026-06-01,202.26,185.26,Mismatch
PR021497,S043,SKU0497,2026-06-01,486.7,486.7,Correct
PR021498,S043,SKU0498,2026-06-01,359.11,359.11,Correct
PR021499,S043,SKU0499,2026-06-01,482.0,482.0,Correct
PR021500,S043,SKU0500,2026-06-01,403.7,403.7,Correct
PR021501,S044,SKU0001,2026-06-01,29.47,29.47,Correct
PR021502,S044,SKU0002,2026-06-01,468.87,454.87,Mismatch
PR021503,S044,SKU0003,2026-06-01,46.66,46.66,Correct
PR021504,S044,SKU0004,2026-06-01,342.34,342.34,Correct
PR021505,S044,SKU0005,2026-06-01,167.01,167.01,Correct
PR021506,S044,SKU0006,2026-06-01,384.97,384.97,Correct
PR021507,S044,SKU0007,2026-06-01,307.81,307.81,Correct
PR021508,S044,SKU0008,2026-06-01,155.67,155.67,Correct
PR021509,S044,SKU0009,2026-06-01,219.03,219.03,Correct
PR021510,S044,SKU0010,2026-06-01,271.41,271.41,Correct
PR021511,S044,SKU0011,2026-06-01,349.71,362.71,Mismatch
PR021512,S044,SKU0012,2026-06-01,23.5,23.5,Correct
PR021513,S044,SKU0013,2026-06-01,286.45,286.45,Correct
PR021514,S044,SKU0014,2026-06-01,79.33,79.33,Correct
PR021515,S044,SKU0015,2026-06-01,421.1,421.1,Correct
PR021516,S044,SKU0016,2026-06-01,199.0,199.0,Correct
PR021517,S044,SKU0017,2026-06-01,296.0,296.0,Correct
PR021518,S044,SKU0018,2026-06-01,215.19,196.19,Mismatch
PR021519,S044,SKU0019,2026-06-01,311.11,311.11,Correct
PR021520,S044,SKU0020,2026-06-01,499.25,499.25,Correct
PR021521,S044,SKU0021,2026-06-01,271.89,271.89,Correct
PR021522,S044,SKU0022,2026-06-01,263.8,263.8,Correct
PR021523,S044,SKU0023,2026-06-01,93.28,93.28,Correct
PR021524,S044,SKU0024,2026-06-01,439.76,439.76,Correct
PR021525,S044,SKU0025,2026-06-01,355.44,355.44,Correct
PR021526,S044,SKU0026,2026-06-01,139.2,139.2,Correct
PR021527,S044,SKU0027,2026-06-01,65.88,65.88,Correct
PR021528,S044,SKU0028,2026-06-01,393.5,393.5,Correct
PR021529,S044,SKU0029,2026-06-01,385.3,385.3,Correct
PR021530,S044,SKU0030,2026-06-01,376.72,376.72,Correct
PR021531,S044,SKU0031,2026-06-01,67.83,48.83,Mismatch
PR021532,S044,SKU0032,2026-06-01,215.17,215.17,Correct
PR021533,S044,SKU0033,2026-06-01,212.35,212.35,Correct
PR021534,S044,SKU0034,2026-06-01,436.99,436.99,Correct
PR021535,S044,SKU0035,2026-06-01,349.55,349.55,Correct
PR021536,S044,SKU0036,2026-06-01,114.39,114.39,Correct
PR021537,S044,SKU0037,2026-06-01,226.19,226.19,Correct
PR021538,S044,SKU0038,2026-06-01,100.05,100.05,Correct
PR021539,S044,SKU0039,2026-06-01,290.65,290.65,Correct
PR021540,S044,SKU0040,2026-06-01,134.2,134.2,Correct
PR021541,S044,SKU0041,2026-06-01,290.75,290.75,Correct
PR021542,S044,SKU0042,2026-06-01,406.84,401.84,Mismatch
PR021543,S044,SKU0043,2026-06-01,424.2,424.2,Correct
PR021544,S044,SKU0044,2026-06-01,125.31,141.31,Mismatch
PR021545,S044,SKU0045,2026-06-01,23.78,23.78,Correct
PR021546,S044,SKU0046,2026-06-01,308.75,308.75,Correct
PR021547,S044,SKU0047,2026-06-01,112.89,112.89,Correct
PR021548,S044,SKU0048,2026-06-01,369.22,369.22,Correct
PR021549,S044,SKU0049,2026-06-01,443.58,443.58,Correct
PR021550,S044,SKU0050,2026-06-01,107.87,107.87,Correct
PR021551,S044,SKU0051,2026-06-01,352.15,352.15,Correct
PR021552,S044,SKU0052,2026-06-01,118.05,99.05,Mismatch
PR021553,S044,SKU0053,2026-06-01,115.14,115.14,Correct
PR021554,S044,SKU0054,2026-06-01,31.64,31.64,Correct
PR021555,S044,SKU0055,2026-06-01,124.61,124.61,Correct
PR021556,S044,SKU0056,2026-06-01,127.24,127.24,Correct
PR021557,S044,SKU0057,2026-06-01,187.2,196.2,Mismatch
PR021558,S044,SKU0058,2026-06-01,191.71,191.71,Correct
PR021559,S044,SKU0059,2026-06-01,137.47,137.47,Correct
PR021560,S044,SKU0060,2026-06-01,106.11,104.11,Mismatch
PR021561,S044,SKU0061,2026-06-01,420.6,420.6,Correct
PR021562,S044,SKU0062,2026-06-01,182.64,182.64,Correct
PR021563,S044,SKU0063,2026-06-01,392.63,392.63,Correct
PR021564,S044,SKU0064,2026-06-01,204.84,204.84,Correct
PR021565,S044,SKU0065,2026-06-01,51.1,51.1,Correct
PR021566,S044,SKU0066,2026-06-01,172.96,172.96,Correct
PR021567,S044,SKU0067,2026-06-01,333.87,333.87,Correct
PR021568,S044,SKU0068,2026-06-01,55.67,57.67,Mismatch
PR021569,S044,SKU0069,2026-06-01,447.48,447.48,Correct
PR021570,S044,SKU0070,2026-06-01,128.95,128.95,Correct
PR021571,S044,SKU0071,2026-06-01,446.6,446.6,Correct
PR021572,S044,SKU0072,2026-06-01,457.11,457.11,Correct
PR021573,S044,SKU0073,2026-06-01,267.5,267.5,Correct
PR021574,S044,SKU0074,2026-06-01,200.81,200.81,Correct
PR021575,S044,SKU0075,2026-06-01,368.55,368.55,Correct
PR021576,S044,SKU0076,2026-06-01,42.39,38.39,Mismatch
PR021577,S044,SKU0077,2026-06-01,465.43,465.43,Correct
PR021578,S044,SKU0078,2026-06-01,20.45,20.45,Correct
PR021579,S044,SKU0079,2026-06-01,38.58,35.58,Mismatch
PR021580,S044,SKU0080,2026-06-01,216.53,216.53,Correct
PR021581,S044,SKU0081,2026-06-01,398.31,398.31,Correct
PR021582,S044,SKU0082,2026-06-01,220.04,213.04,Mismatch
PR021583,S044,SKU0083,2026-06-01,43.66,43.66,Correct
PR021584,S044,SKU0084,2026-06-01,99.27,99.27,Correct
PR021585,S044,SKU0085,2026-06-01,491.61,486.61,Mismatch
PR021586,S044,SKU0086,2026-06-01,182.83,182.83,Correct
PR021587,S044,SKU0087,2026-06-01,233.28,233.28,Correct
PR021588,S044,SKU0088,2026-06-01,398.88,398.88,Correct
PR021589,S044,SKU0089,2026-06-01,215.66,215.66,Correct
PR021590,S044,SKU0090,2026-06-01,400.3,400.3,Correct
PR021591,S044,SKU0091,2026-06-01,361.05,361.05,Correct
PR021592,S044,SKU0092,2026-06-01,178.69,178.69,Correct
PR021593,S044,SKU0093,2026-06-01,305.59,305.59,Correct
PR021594,S044,SKU0094,2026-06-01,230.85,230.85,Correct
PR021595,S044,SKU0095,2026-06-01,294.22,296.22,Mismatch
PR021596,S044,SKU0096,2026-06-01,60.11,60.11,Correct
PR021597,S044,SKU0097,2026-06-01,160.18,160.18,Correct
PR021598,S044,SKU0098,2026-06-01,365.98,365.98,Correct
PR021599,S044,SKU0099,2026-06-01,349.52,349.52,Correct
PR021600,S044,SKU0100,2026-06-01,408.19,392.19,Mismatch
PR021601,S044,SKU0101,2026-06-01,260.56,260.56,Correct
PR021602,S044,SKU0102,2026-06-01,467.6,476.6,Mismatch
PR021603,S044,SKU0103,2026-06-01,395.0,395.0,Correct
PR021604,S044,SKU0104,2026-06-01,94.78,85.78,Mismatch
PR021605,S044,SKU0105,2026-06-01,53.4,53.4,Correct
PR021606,S044,SKU0106,2026-06-01,167.24,167.24,Correct
PR021607,S044,SKU0107,2026-06-01,233.57,233.57,Correct
PR021608,S044,SKU0108,2026-06-01,408.86,408.86,Correct
PR021609,S044,SKU0109,2026-06-01,152.81,152.81,Correct
PR021610,S044,SKU0110,2026-06-01,428.28,428.28,Correct
PR021611,S044,SKU0111,2026-06-01,206.37,206.37,Correct
PR021612,S044,SKU0112,2026-06-01,253.6,269.6,Mismatch
PR021613,S044,SKU0113,2026-06-01,460.76,460.76,Correct
PR021614,S044,SKU0114,2026-06-01,486.98,486.98,Correct
PR021615,S044,SKU0115,2026-06-01,337.86,337.86,Correct
PR021616,S044,SKU0116,2026-06-01,114.53,114.53,Correct
PR021617,S044,SKU0117,2026-06-01,425.31,425.31,Correct
PR021618,S044,SKU0118,2026-06-01,119.7,119.7,Correct
PR021619,S044,SKU0119,2026-06-01,339.71,339.71,Correct
PR021620,S044,SKU0120,2026-06-01,488.22,488.22,Correct
PR021621,S044,SKU0121,2026-06-01,337.35,337.35,Correct
PR021622,S044,SKU0122,2026-06-01,422.52,422.52,Correct
PR021623,S044,SKU0123,2026-06-01,421.03,418.03,Mismatch
PR021624,S044,SKU0124,2026-06-01,79.27,80.27,Mismatch
PR021625,S044,SKU0125,2026-06-01,331.26,331.26,Correct
PR021626,S044,SKU0126,2026-06-01,230.59,230.59,Correct
PR021627,S044,SKU0127,2026-06-01,25.22,23.22,Mismatch
PR021628,S044,SKU0128,2026-06-01,102.45,112.45,Mismatch
PR021629,S044,SKU0129,2026-06-01,369.25,369.25,Correct
PR021630,S044,SKU0130,2026-06-01,113.25,113.25,Correct
PR021631,S044,SKU0131,2026-06-01,447.58,459.58,Mismatch
PR021632,S044,SKU0132,2026-06-01,326.36,326.36,Correct
PR021633,S044,SKU0133,2026-06-01,65.6,65.6,Correct
PR021634,S044,SKU0134,2026-06-01,194.61,194.61,Correct
PR021635,S044,SKU0135,2026-06-01,307.38,307.38,Correct
PR021636,S044,SKU0136,2026-06-01,470.47,470.47,Correct
PR021637,S044,SKU0137,2026-06-01,276.23,276.23,Correct
PR021638,S044,SKU0138,2026-06-01,192.56,192.56,Correct
PR021639,S044,SKU0139,2026-06-01,348.3,348.3,Correct
PR021640,S044,SKU0140,2026-06-01,130.61,130.61,Correct
PR021641,S044,SKU0141,2026-06-01,260.51,260.51,Correct
PR021642,S044,SKU0142,2026-06-01,265.02,276.02,Mismatch
PR021643,S044,SKU0143,2026-06-01,399.26,399.26,Correct
PR021644,S044,SKU0144,2026-06-01,63.26,63.26,Correct
PR021645,S044,SKU0145,2026-06-01,37.52,32.52,Mismatch
PR021646,S044,SKU0146,2026-06-01,267.16,267.16,Correct
PR021647,S044,SKU0147,2026-06-01,69.25,69.25,Correct
PR021648,S044,SKU0148,2026-06-01,147.7,147.7,Correct
PR021649,S044,SKU0149,2026-06-01,331.16,331.16,Correct
PR021650,S044,SKU0150,2026-06-01,263.56,263.56,Correct
PR021651,S044,SKU0151,2026-06-01,127.91,127.91,Correct
PR021652,S044,SKU0152,2026-06-01,336.94,336.94,Correct
PR021653,S044,SKU0153,2026-06-01,235.19,235.19,Correct
PR021654,S044,SKU0154,2026-06-01,196.09,196.09,Correct
PR021655,S044,SKU0155,2026-06-01,151.35,143.35,Mismatch
PR021656,S044,SKU0156,2026-06-01,145.25,145.25,Correct
PR021657,S044,SKU0157,2026-06-01,319.09,319.09,Correct
PR021658,S044,SKU0158,2026-06-01,294.47,294.47,Correct
PR021659,S044,SKU0159,2026-06-01,102.03,102.03,Correct
PR021660,S044,SKU0160,2026-06-01,292.15,292.15,Correct
PR021661,S044,SKU0161,2026-06-01,346.16,346.16,Correct
PR021662,S044,SKU0162,2026-06-01,275.67,275.67,Correct
PR021663,S044,SKU0163,2026-06-01,67.52,67.52,Correct
PR021664,S044,SKU0164,2026-06-01,224.97,213.97,Mismatch
PR021665,S044,SKU0165,2026-06-01,405.05,405.05,Correct
PR021666,S044,SKU0166,2026-06-01,141.18,141.18,Correct
PR021667,S044,SKU0167,2026-06-01,211.5,211.5,Correct
PR021668,S044,SKU0168,2026-06-01,308.92,308.92,Correct
PR021669,S044,SKU0169,2026-06-01,295.29,295.29,Correct
PR021670,S044,SKU0170,2026-06-01,230.6,230.6,Correct
PR021671,S044,SKU0171,2026-06-01,236.93,236.93,Correct
PR021672,S044,SKU0172,2026-06-01,469.73,469.73,Correct
PR021673,S044,SKU0173,2026-06-01,268.26,268.26,Correct
PR021674,S044,SKU0174,2026-06-01,327.96,327.96,Correct
PR021675,S044,SKU0175,2026-06-01,72.12,72.12,Correct
PR021676,S044,SKU0176,2026-06-01,212.35,212.35,Correct
PR021677,S044,SKU0177,2026-06-01,212.3,212.3,Correct
PR021678,S044,SKU0178,2026-06-01,322.77,322.77,Correct
PR021679,S044,SKU0179,2026-06-01,359.82,359.82,Correct
PR021680,S044,SKU0180,2026-06-01,378.8,378.8,Correct
PR021681,S044,SKU0181,2026-06-01,84.59,84.59,Correct
PR021682,S044,SKU0182,2026-06-01,458.04,458.04,Correct
PR021683,S044,SKU0183,2026-06-01,192.23,192.23,Correct
PR021684,S044,SKU0184,2026-06-01,481.04,481.04,Correct
PR021685,S044,SKU0185,2026-06-01,465.77,472.77,Mismatch
PR021686,S044,SKU0186,2026-06-01,48.31,48.31,Correct
PR021687,S044,SKU0187,2026-06-01,36.64,36.64,Correct
PR021688,S044,SKU0188,2026-06-01,46.86,46.86,Correct
PR021689,S044,SKU0189,2026-06-01,172.07,172.07,Correct
PR021690,S044,SKU0190,2026-06-01,363.3,363.3,Correct
PR021691,S044,SKU0191,2026-06-01,204.44,204.44,Correct
PR021692,S044,SKU0192,2026-06-01,209.95,216.95,Mismatch
PR021693,S044,SKU0193,2026-06-01,318.8,318.8,Correct
PR021694,S044,SKU0194,2026-06-01,157.73,157.73,Correct
PR021695,S044,SKU0195,2026-06-01,268.03,274.03,Mismatch
PR021696,S044,SKU0196,2026-06-01,380.21,380.21,Correct
PR021697,S044,SKU0197,2026-06-01,75.61,75.61,Correct
PR021698,S044,SKU0198,2026-06-01,147.52,147.52,Correct
PR021699,S044,SKU0199,2026-06-01,159.99,139.99,Mismatch
PR021700,S044,SKU0200,2026-06-01,358.07,358.07,Correct
PR021701,S044,SKU0201,2026-06-01,299.71,299.71,Correct
PR021702,S044,SKU0202,2026-06-01,360.68,348.68,Mismatch
PR021703,S044,SKU0203,2026-06-01,234.05,234.05,Correct
PR021704,S044,SKU0204,2026-06-01,412.41,412.41,Correct
PR021705,S044,SKU0205,2026-06-01,120.99,120.99,Correct
PR021706,S044,SKU0206,2026-06-01,457.25,457.25,Correct
PR021707,S044,SKU0207,2026-06-01,187.12,187.12,Correct
PR021708,S044,SKU0208,2026-06-01,263.71,263.71,Correct
PR021709,S044,SKU0209,2026-06-01,178.57,178.57,Correct
PR021710,S044,SKU0210,2026-06-01,488.63,488.63,Correct
PR021711,S044,SKU0211,2026-06-01,304.58,311.58,Mismatch
PR021712,S044,SKU0212,2026-06-01,404.17,404.17,Correct
PR021713,S044,SKU0213,2026-06-01,28.57,28.57,Correct
PR021714,S044,SKU0214,2026-06-01,495.91,495.91,Correct
PR021715,S044,SKU0215,2026-06-01,269.85,278.85,Mismatch
PR021716,S044,SKU0216,2026-06-01,406.12,406.12,Correct
PR021717,S044,SKU0217,2026-06-01,139.9,139.9,Correct
PR021718,S044,SKU0218,2026-06-01,427.98,445.98,Mismatch
PR021719,S044,SKU0219,2026-06-01,130.3,130.3,Correct
PR021720,S044,SKU0220,2026-06-01,418.65,418.65,Correct
PR021721,S044,SKU0221,2026-06-01,418.57,418.57,Correct
PR021722,S044,SKU0222,2026-06-01,43.92,43.92,Correct
PR021723,S044,SKU0223,2026-06-01,468.91,468.91,Correct
PR021724,S044,SKU0224,2026-06-01,381.74,381.74,Correct
PR021725,S044,SKU0225,2026-06-01,71.47,71.47,Correct
PR021726,S044,SKU0226,2026-06-01,202.68,202.68,Correct
PR021727,S044,SKU0227,2026-06-01,42.01,42.01,Correct
PR021728,S044,SKU0228,2026-06-01,296.5,296.5,Correct
PR021729,S044,SKU0229,2026-06-01,115.9,115.9,Correct
PR021730,S044,SKU0230,2026-06-01,499.68,499.68,Correct
PR021731,S044,SKU0231,2026-06-01,469.3,449.3,Mismatch
PR021732,S044,SKU0232,2026-06-01,261.3,261.3,Correct
PR021733,S044,SKU0233,2026-06-01,345.85,345.85,Correct
PR021734,S044,SKU0234,2026-06-01,120.57,120.57,Correct
PR021735,S044,SKU0235,2026-06-01,52.98,52.98,Correct
PR021736,S044,SKU0236,2026-06-01,280.98,280.98,Correct
PR021737,S044,SKU0237,2026-06-01,37.31,37.31,Correct
PR021738,S044,SKU0238,2026-06-01,478.41,465.41,Mismatch
PR021739,S044,SKU0239,2026-06-01,447.72,441.72,Mismatch
PR021740,S044,SKU0240,2026-06-01,212.58,212.58,Correct
PR021741,S044,SKU0241,2026-06-01,46.68,46.68,Correct
PR021742,S044,SKU0242,2026-06-01,351.38,351.38,Correct
PR021743,S044,SKU0243,2026-06-01,390.05,390.05,Correct
PR021744,S044,SKU0244,2026-06-01,142.31,142.31,Correct
PR021745,S044,SKU0245,2026-06-01,489.14,489.14,Correct
PR021746,S044,SKU0246,2026-06-01,197.42,197.42,Correct
PR021747,S044,SKU0247,2026-06-01,448.95,448.95,Correct
PR021748,S044,SKU0248,2026-06-01,114.64,114.64,Correct
PR021749,S044,SKU0249,2026-06-01,141.45,141.45,Correct
PR021750,S044,SKU0250,2026-06-01,457.72,457.72,Correct
PR021751,S044,SKU0251,2026-06-01,370.13,370.13,Correct
PR021752,S044,SKU0252,2026-06-01,105.14,105.14,Mismatch
PR021753,S044,SKU0253,2026-06-01,455.37,444.37,Mismatch
PR021754,S044,SKU0254,2026-06-01,295.7,295.7,Correct
PR021755,S044,SKU0255,2026-06-01,361.88,342.88,Mismatch
PR021756,S044,SKU0256,2026-06-01,21.78,21.78,Correct
PR021757,S044,SKU0257,2026-06-01,62.23,62.23,Correct
PR021758,S044,SKU0258,2026-06-01,163.55,163.55,Correct
PR021759,S044,SKU0259,2026-06-01,283.96,283.96,Correct
PR021760,S044,SKU0260,2026-06-01,415.45,415.45,Correct
PR021761,S044,SKU0261,2026-06-01,133.85,133.85,Correct
PR021762,S044,SKU0262,2026-06-01,178.24,178.24,Correct
PR021763,S044,SKU0263,2026-06-01,456.52,456.52,Correct
PR021764,S044,SKU0264,2026-06-01,206.18,212.18,Mismatch
PR021765,S044,SKU0265,2026-06-01,444.9,444.9,Correct
PR021766,S044,SKU0266,2026-06-01,233.24,233.24,Correct
PR021767,S044,SKU0267,2026-06-01,51.75,51.75,Correct
PR021768,S044,SKU0268,2026-06-01,161.09,161.09,Correct
PR021769,S044,SKU0269,2026-06-01,250.26,250.26,Correct
PR021770,S044,SKU0270,2026-06-01,385.55,385.55,Correct
PR021771,S044,SKU0271,2026-06-01,169.05,169.05,Correct
PR021772,S044,SKU0272,2026-06-01,170.44,170.44,Correct
PR021773,S044,SKU0273,2026-06-01,249.08,249.08,Correct
PR021774,S044,SKU0274,2026-06-01,260.81,260.81,Correct
PR021775,S044,SKU0275,2026-06-01,415.78,420.78,Mismatch
PR021776,S044,SKU0276,2026-06-01,430.62,430.62,Correct
PR021777,S044,SKU0277,2026-06-01,332.37,332.37,Correct
PR021778,S044,SKU0278,2026-06-01,43.21,43.21,Correct
PR021779,S044,SKU0279,2026-06-01,313.32,313.32,Correct
PR021780,S044,SKU0280,2026-06-01,95.58,95.58,Correct
PR021781,S044,SKU0281,2026-06-01,475.38,475.38,Correct
PR021782,S044,SKU0282,2026-06-01,270.71,270.71,Correct
PR021783,S044,SKU0283,2026-06-01,113.95,113.95,Correct
PR021784,S044,SKU0284,2026-06-01,237.85,237.85,Correct
PR021785,S044,SKU0285,2026-06-01,419.41,419.41,Correct
PR021786,S044,SKU0286,2026-06-01,295.57,295.57,Correct
PR021787,S044,SKU0287,2026-06-01,308.45,308.45,Correct
PR021788,S044,SKU0288,2026-06-01,490.44,490.44,Correct
PR021789,S044,SKU0289,2026-06-01,208.68,208.68,Correct
PR021790,S044,SKU0290,2026-06-01,158.05,158.05,Correct
PR021791,S044,SKU0291,2026-06-01,451.08,451.08,Correct
PR021792,S044,SKU0292,2026-06-01,61.58,61.58,Correct
PR021793,S044,SKU0293,2026-06-01,407.95,407.95,Correct
PR021794,S044,SKU0294,2026-06-01,486.7,486.7,Correct
PR021795,S044,SKU0295,2026-06-01,87.26,87.26,Correct
PR021796,S044,SKU0296,2026-06-01,400.62,407.62,Mismatch
PR021797,S044,SKU0297,2026-06-01,171.67,171.67,Correct
PR021798,S044,SKU0298,2026-06-01,69.3,69.3,Correct
PR021799,S044,SKU0299,2026-06-01,110.33,128.33,Mismatch
PR021800,S044,SKU0300,2026-06-01,395.96,395.96,Correct
PR021801,S044,SKU0301,2026-06-01,181.13,181.13,Correct
PR021802,S044,SKU0302,2026-06-01,443.35,443.35,Correct
PR021803,S044,SKU0303,2026-06-01,308.4,308.4,Correct
PR021804,S044,SKU0304,2026-06-01,267.27,267.27,Correct
PR021805,S044,SKU0305,2026-06-01,90.49,90.49,Correct
PR021806,S044,SKU0306,2026-06-01,22.74,22.74,Correct
PR021807,S044,SKU0307,2026-06-01,82.79,82.79,Correct
PR021808,S044,SKU0308,2026-06-01,378.2,378.2,Correct
PR021809,S044,SKU0309,2026-06-01,421.52,421.52,Correct
PR021810,S044,SKU0310,2026-06-01,121.74,121.74,Correct
