audit_id,audit_date,store_id,sku_id,expected_qty,detected_qty,visibility_score,shelf_compliance,audit_issue
AUD022089,2026-06-01,S045,SKU0089,24,22,91.67,Compliant,None
AUD022090,2026-06-01,S045,SKU0090,16,12,75.0,Compliant,None
AUD022091,2026-06-01,S045,SKU0091,27,25,92.59,Compliant,None
AUD022092,2026-06-01,S045,SKU0092,15,15,100.0,Compliant,None
AUD022093,2026-06-01,S045,SKU0093,37,21,56.76,Compliant,None
AUD022094,2026-06-01,S045,SKU0094,28,19,67.86,Compliant,None
AUD022095,2026-06-01,S045,SKU0095,29,20,68.97,Compliant,None
AUD022096,2026-06-01,S045,SKU0096,31,13,41.94,Non-Compliant,Low Visibility
AUD022097,2026-06-01,S045,SKU0097,12,0,0.0,Non-Compliant,Stock Out
AUD022098,2026-06-01,S045,SKU0098,18,10,55.56,Compliant,None
AUD022099,2026-06-01,S045,SKU0099,19,6,31.58,Non-Compliant,Low Visibility
AUD022100,2026-06-01,S045,SKU0100,13,0,0.0,Non-Compliant,Stock Out
AUD022101,2026-06-01,S045,SKU0101,32,24,75.0,Compliant,None
AUD022102,2026-06-01,S045,SKU0102,28,21,75.0,Compliant,None
AUD022103,2026-06-01,S045,SKU0103,19,16,84.21,Compliant,None
AUD022104,2026-06-01,S045,SKU0104,31,26,83.87,Compliant,None
AUD022105,2026-06-01,S045,SKU0105,34,16,47.06,Non-Compliant,Low Visibility
AUD022106,2026-06-01,S045,SKU0106,19,1,5.26,Non-Compliant,Low Visibility
AUD022107,2026-06-01,S045,SKU0107,13,0,0.0,Non-Compliant,Stock Out
AUD022108,2026-06-01,S045,SKU0108,10,0,0.0,Non-Compliant,Stock Out
AUD022109,2026-06-01,S045,SKU0109,11,0,0.0,Non-Compliant,Stock Out
AUD022110,2026-06-01,S045,SKU0110,13,8,61.54,Compliant,None
AUD022111,2026-06-01,S045,SKU0111,30,29,96.67,Compliant,None
AUD022112,2026-06-01,S045,SKU0112,28,20,71.43,Compliant,None
AUD022113,2026-06-01,S045,SKU0113,19,16,84.21,Compliant,None
AUD022114,2026-06-01,S045,SKU0114,30,18,60.0,Compliant,None
AUD022115,2026-06-01,S045,SKU0115,39,34,87.18,Compliant,None
AUD022116,2026-06-01,S045,SKU0116,33,16,48.48,Non-Compliant,Low Visibility
AUD022117,2026-06-01,S045,SKU0117,17,13,76.47,Compliant,None
AUD022118,2026-06-01,S045,SKU0118,24,5,20.83,Non-Compliant,Low Visibility
AUD022119,2026-06-01,S045,SKU0119,18,11,61.11,Compliant,None
AUD022120,2026-06-01,S045,SKU0120,34,16,47.06,Non-Compliant,Low Visibility
AUD022121,2026-06-01,S045,SKU0121,21,13,61.9,Compliant,None
AUD022122,2026-06-01,S045,SKU0122,33,31,93.94,Compliant,None
AUD022123,2026-06-01,S045,SKU0123,16,0,0.0,Non-Compliant,Stock Out
AUD022124,2026-06-01,S045,SKU0124,17,13,76.47,Non-Compliant,Misplaced Product
AUD022125,2026-06-01,S045,SKU0125,31,25,80.65,Compliant,None
AUD022126,2026-06-01,S045,SKU0126,19,1,5.26,Non-Compliant,Low Visibility
AUD022127,2026-06-01,S045,SKU0127,26,8,30.77,Non-Compliant,Low Visibility
AUD022128,2026-06-01,S045,SKU0128,23,10,43.48,Non-Compliant,Low Visibility
AUD022129,2026-06-01,S045,SKU0129,18,10,55.56,Compliant,None
AUD022130,2026-06-01,S045,SKU0130,10,5,50.0,Compliant,None
AUD022131,2026-06-01,S045,SKU0131,28,11,39.29,Non-Compliant,Low Visibility
AUD022132,2026-06-01,S045,SKU0132,23,5,21.74,Non-Compliant,Low Visibility
AUD022133,2026-06-01,S045,SKU0133,39,37,94.87,Compliant,None
AUD022134,2026-06-01,S045,SKU0134,36,21,58.33,Non-Compliant,Misplaced Product
AUD022135,2026-06-01,S045,SKU0135,34,24,70.59,Compliant,None
AUD022136,2026-06-01,S045,SKU0136,18,0,0.0,Non-Compliant,Stock Out
AUD022137,2026-06-01,S045,SKU0137,18,9,50.0,Compliant,None
AUD022138,2026-06-01,S045,SKU0138,28,17,60.71,Compliant,None
AUD022139,2026-06-01,S045,SKU0139,12,0,0.0,Non-Compliant,Stock Out
AUD022140,2026-06-01,S045,SKU0140,39,31,79.49,Compliant,None
AUD022141,2026-06-01,S045,SKU0141,17,0,0.0,Non-Compliant,Stock Out
AUD022142,2026-06-01,S045,SKU0142,26,20,76.92,Compliant,None
AUD022143,2026-06-01,S045,SKU0143,24,12,50.0,Compliant,None
AUD022144,2026-06-01,S045,SKU0144,30,29,96.67,Compliant,None
AUD022145,2026-06-01,S045,SKU0145,33,14,42.42,Non-Compliant,Low Visibility
AUD022146,2026-06-01,S045,SKU0146,18,14,77.78,Compliant,None
AUD022147,2026-06-01,S045,SKU0147,32,21,65.62,Compliant,None
AUD022148,2026-06-01,S045,SKU0148,27,9,33.33,Non-Compliant,Low Visibility
AUD022149,2026-06-01,S045,SKU0149,18,1,5.56,Non-Compliant,Low Visibility
AUD022150,2026-06-01,S045,SKU0150,28,22,78.57,Compliant,None
AUD022151,2026-06-01,S045,SKU0151,29,20,68.97,Compliant,None
AUD022152,2026-06-01,S045,SKU0152,11,0,0.0,Non-Compliant,Stock Out
AUD022153,2026-06-01,S045,SKU0153,10,0,0.0,Non-Compliant,Stock Out
AUD022154,2026-06-01,S045,SKU0154,20,11,55.0,Compliant,None
AUD022155,2026-06-01,S045,SKU0155,13,0,0.0,Non-Compliant,Stock Out
AUD022156,2026-06-01,S045,SKU0156,31,29,93.55,Compliant,None
AUD022157,2026-06-01,S045,SKU0157,14,2,14.29,Non-Compliant,Low Visibility
AUD022158,2026-06-01,S045,SKU0158,16,7,43.75,Non-Compliant,Low Visibility
AUD022159,2026-06-01,S045,SKU0159,34,24,70.59,Compliant,None
AUD022160,2026-06-01,S045,SKU0160,26,12,46.15,Non-Compliant,Low Visibility
AUD022161,2026-06-01,S045,SKU0161,36,24,66.67,Compliant,None
AUD022162,2026-06-01,S045,SKU0162,29,26,89.66,Non-Compliant,Misplaced Product
AUD022163,2026-06-01,S045,SKU0163,20,10,50.0,Compliant,None
AUD022164,2026-06-01,S045,SKU0164,34,22,64.71,Compliant,None
AUD022165,2026-06-01,S045,SKU0165,15,10,66.67,Compliant,None
AUD022166,2026-06-01,S045,SKU0166,31,22,70.97,Compliant,None
AUD022167,2026-06-01,S045,SKU0167,25,15,60.0,Compliant,None
AUD022168,2026-06-01,S045,SKU0168,17,5,29.41,Non-Compliant,Low Visibility
AUD022169,2026-06-01,S045,SKU0169,18,13,72.22,Compliant,None
AUD022170,2026-06-01,S045,SKU0170,17,6,35.29,Non-Compliant,Low Visibility
AUD022171,2026-06-01,S045,SKU0171,19,3,15.79,Non-Compliant,Low Visibility
AUD022172,2026-06-01,S045,SKU0172,39,39,100.0,Compliant,None
AUD022173,2026-06-01,S045,SKU0173,38,33,86.84,Compliant,None
AUD022174,2026-06-01,S045,SKU0174,17,17,100.0,Compliant,None
AUD022175,2026-06-01,S045,SKU0175,30,28,93.33,Compliant,None
AUD022176,2026-06-01,S045,SKU0176,11,4,36.36,Non-Compliant,Low Visibility
AUD022177,2026-06-01,S045,SKU0177,33,19,57.58,Compliant,None
AUD022178,2026-06-01,S045,SKU0178,36,21,58.33,Compliant,None
AUD022179,2026-06-01,S045,SKU0179,19,4,21.05,Non-Compliant,Low Visibility
AUD022180,2026-06-01,S045,SKU0180,18,16,88.89,Compliant,None
AUD022181,2026-06-01,S045,SKU0181,18,4,22.22,Non-Compliant,Low Visibility
AUD022182,2026-06-01,S045,SKU0182,27,23,85.19,Compliant,None
AUD022183,2026-06-01,S045,SKU0183,31,26,83.87,Compliant,None
AUD022184,2026-06-01,S045,SKU0184,10,7,70.0,Compliant,None
AUD022185,2026-06-01,S045,SKU0185,36,30,83.33,Compliant,None
AUD022186,2026-06-01,S045,SKU0186,30,21,70.0,Compliant,None
AUD022187,2026-06-01,S045,SKU0187,18,0,0.0,Non-Compliant,Stock Out
AUD022188,2026-06-01,S045,SKU0188,11,0,0.0,Non-Compliant,Stock Out
AUD022189,2026-06-01,S045,SKU0189,28,20,71.43,Compliant,None
AUD022190,2026-06-01,S045,SKU0190,26,16,61.54,Compliant,None
AUD022191,2026-06-01,S045,SKU0191,29,25,86.21,Compliant,None
AUD022192,2026-06-01,S045,SKU0192,18,4,22.22,Non-Compliant,Low Visibility
AUD022193,2026-06-01,S045,SKU0193,22,13,59.09,Compliant,None
AUD022194,2026-06-01,S045,SKU0194,35,20,57.14,Compliant,None
AUD022195,2026-06-01,S045,SKU0195,39,37,94.87,Compliant,None
AUD022196,2026-06-01,S045,SKU0196,34,24,70.59,Compliant,None
AUD022197,2026-06-01,S045,SKU0197,29,23,79.31,Compliant,None
AUD022198,2026-06-01,S045,SKU0198,21,10,47.62,Non-Compliant,Low Visibility
AUD022199,2026-06-01,S045,SKU0199,14,12,85.71,Compliant,None
AUD022200,2026-06-01,S045,SKU0200,18,5,27.78,Non-Compliant,Low Visibility
AUD022201,2026-06-01,S045,SKU0201,30,25,83.33,Compliant,None
AUD022202,2026-06-01,S045,SKU0202,25,23,92.0,Compliant,None
AUD022203,2026-06-01,S045,SKU0203,39,22,56.41,Compliant,None
AUD022204,2026-06-01,S045,SKU0204,31,18,58.06,Compliant,None
AUD022205,2026-06-01,S045,SKU0205,26,23,88.46,Compliant,None
AUD022206,2026-06-01,S045,SKU0206,26,18,69.23,Compliant,None
AUD022207,2026-06-01,S045,SKU0207,20,9,45.0,Non-Compliant,Low Visibility
AUD022208,2026-06-01,S045,SKU0208,33,30,90.91,Compliant,None
AUD022209,2026-06-01,S045,SKU0209,34,26,76.47,Compliant,None
AUD022210,2026-06-01,S045,SKU0210,12,10,83.33,Compliant,None
AUD022211,2026-06-01,S045,SKU0211,30,24,80.0,Compliant,None
AUD022212,2026-06-01,S045,SKU0212,13,0,0.0,Non-Compliant,Stock Out
AUD022213,2026-06-01,S045,SKU0213,12,4,33.33,Non-Compliant,Low Visibility
AUD022214,2026-06-01,S045,SKU0214,36,24,66.67,Compliant,None
AUD022215,2026-06-01,S045,SKU0215,34,21,61.76,Compliant,None
AUD022216,2026-06-01,S045,SKU0216,33,17,51.52,Compliant,None
AUD022217,2026-06-01,S045,SKU0217,32,31,96.88,Compliant,None
AUD022218,2026-06-01,S045,SKU0218,13,3,23.08,Non-Compliant,Low Visibility
AUD022219,2026-06-01,S045,SKU0219,35,30,85.71,Compliant,None
AUD022220,2026-06-01,S045,SKU0220,11,7,63.64,Compliant,None
AUD022221,2026-06-01,S045,SKU0221,10,0,0.0,Non-Compliant,Stock Out
AUD022222,2026-06-01,S045,SKU0222,23,20,86.96,Non-Compliant,Misplaced Product
AUD022223,2026-06-01,S045,SKU0223,28,17,60.71,Compliant,None
AUD022224,2026-06-01,S045,SKU0224,31,17,54.84,Compliant,None
AUD022225,2026-06-01,S045,SKU0225,15,0,0.0,Non-Compliant,Stock Out
AUD022226,2026-06-01,S045,SKU0226,15,8,53.33,Compliant,None
AUD022227,2026-06-01,S045,SKU0227,30,16,53.33,Compliant,None
AUD022228,2026-06-01,S045,SKU0228,26,15,57.69,Compliant,None
AUD022229,2026-06-01,S045,SKU0229,25,24,96.0,Compliant,None
AUD022230,2026-06-01,S045,SKU0230,34,19,55.88,Compliant,None
AUD022231,2026-06-01,S045,SKU0231,36,36,100.0,Compliant,None
AUD022232,2026-06-01,S045,SKU0232,24,10,41.67,Non-Compliant,Low Visibility
AUD022233,2026-06-01,S045,SKU0233,29,19,65.52,Compliant,None
AUD022234,2026-06-01,S045,SKU0234,17,7,41.18,Non-Compliant,Low Visibility
AUD022235,2026-06-01,S045,SKU0235,20,12,60.0,Compliant,None
AUD022236,2026-06-01,S045,SKU0236,23,11,47.83,Non-Compliant,Low Visibility
AUD022237,2026-06-01,S045,SKU0237,16,3,18.75,Non-Compliant,Low Visibility
AUD022238,2026-06-01,S045,SKU0238,23,5,21.74,Non-Compliant,Low Visibility
AUD022239,2026-06-01,S045,SKU0239,10,0,0.0,Non-Compliant,Stock Out
AUD022240,2026-06-01,S045,SKU0240,10,7,70.0,Compliant,None
AUD022241,2026-06-01,S045,SKU0241,14,0,0.0,Non-Compliant,Stock Out
AUD022242,2026-06-01,S045,SKU0242,38,24,63.16,Compliant,None
AUD022243,2026-06-01,S045,SKU0243,21,13,61.9,Compliant,None
AUD022244,2026-06-01,S045,SKU0244,22,6,27.27,Non-Compliant,Low Visibility
AUD022245,2026-06-01,S045,SKU0245,36,33,91.67,Compliant,None
AUD022246,2026-06-01,S045,SKU0246,21,14,66.67,Compliant,None
AUD022247,2026-06-01,S045,SKU0247,22,12,54.55,Compliant,None
AUD022248,2026-06-01,S045,SKU0248,38,32,84.21,Compliant,None
AUD022249,2026-06-01,S045,SKU0249,30,19,63.33,Compliant,None
AUD022250,2026-06-01,S045,SKU0250,25,13,52.0,Compliant,None
AUD022251,2026-06-01,S045,SKU0251,12,0,0.0,Non-Compliant,Stock Out
AUD022252,2026-06-01,S045,SKU0252,26,14,53.85,Compliant,None
AUD022253,2026-06-01,S045,SKU0253,33,18,54.55,Compliant,None
AUD022254,2026-06-01,S045,SKU0254,23,15,65.22,Compliant,None
AUD022255,2026-06-01,S045,SKU0255,25,15,60.0,Compliant,None
AUD022256,2026-06-01,S045,SKU0256,28,15,53.57,Compliant,None
AUD022257,2026-06-01,S045,SKU0257,12,12,100.0,Compliant,None
AUD022258,2026-06-01,S045,SKU0258,19,17,89.47,Compliant,None
AUD022259,2026-06-01,S045,SKU0259,38,21,55.26,Compliant,None
AUD022260,2026-06-01,S045,SKU0260,28,25,89.29,Compliant,None
AUD022261,2026-06-01,S045,SKU0261,38,36,94.74,Compliant,None
AUD022262,2026-06-01,S045,SKU0262,12,5,41.67,Non-Compliant,Low Visibility
AUD022263,2026-06-01,S045,SKU0263,35,19,54.29,Compliant,None
AUD022264,2026-06-01,S045,SKU0264,19,8,42.11,Non-Compliant,Low Visibility
AUD022265,2026-06-01,S045,SKU0265,34,32,94.12,Compliant,None
AUD022266,2026-06-01,S045,SKU0266,32,29,90.62,Compliant,None
AUD022267,2026-06-01,S045,SKU0267,25,25,100.0,Compliant,None
AUD022268,2026-06-01,S045,SKU0268,27,14,51.85,Compliant,None
AUD022269,2026-06-01,S045,SKU0269,38,38,100.0,Compliant,None
AUD022270,2026-06-01,S045,SKU0270,13,0,0.0,Non-Compliant,Stock Out
AUD022271,2026-06-01,S045,SKU0271,30,30,100.0,Compliant,None
AUD022272,2026-06-01,S045,SKU0272,24,14,58.33,Compliant,None
AUD022273,2026-06-01,S045,SKU0273,31,29,93.55,Compliant,None
AUD022274,2026-06-01,S045,SKU0274,18,16,88.89,Compliant,None
AUD022275,2026-06-01,S045,SKU0275,35,33,94.29,Compliant,None
AUD022276,2026-06-01,S045,SKU0276,37,19,51.35,Compliant,None
AUD022277,2026-06-01,S045,SKU0277,37,19,51.35,Compliant,None
AUD022278,2026-06-01,S045,SKU0278,39,33,84.62,Compliant,None
AUD022279,2026-06-01,S045,SKU0279,29,10,34.48,Non-Compliant,Low Visibility
AUD022280,2026-06-01,S045,SKU0280,14,0,0.0,Non-Compliant,Stock Out
AUD022281,2026-06-01,S045,SKU0281,38,25,65.79,Compliant,None
AUD022282,2026-06-01,S045,SKU0282,16,8,50.0,Compliant,None
AUD022283,2026-06-01,S045,SKU0283,17,14,82.35,Compliant,None
AUD022284,2026-06-01,S045,SKU0284,23,4,17.39,Non-Compliant,Low Visibility
AUD022285,2026-06-01,S045,SKU0285,10,0,0.0,Non-Compliant,Stock Out
AUD022286,2026-06-01,S045,SKU0286,38,27,71.05,Compliant,None
AUD022287,2026-06-01,S045,SKU0287,32,23,71.88,Compliant,None
AUD022288,2026-06-01,S045,SKU0288,38,35,92.11,Compliant,None
AUD022289,2026-06-01,S045,SKU0289,10,10,100.0,Compliant,None
AUD022290,2026-06-01,S045,SKU0290,35,30,85.71,Compliant,None
AUD022291,2026-06-01,S045,SKU0291,26,17,65.38,Compliant,None
AUD022292,2026-06-01,S045,SKU0292,18,3,16.67,Non-Compliant,Low Visibility
AUD022293,2026-06-01,S045,SKU0293,20,9,45.0,Non-Compliant,Low Visibility
AUD022294,2026-06-01,S045,SKU0294,24,10,41.67,Non-Compliant,Low Visibility
AUD022295,2026-06-01,S045,SKU0295,30,13,43.33,Non-Compliant,Low Visibility
AUD022296,2026-06-01,S045,SKU0296,17,6,35.29,Non-Compliant,Low Visibility
AUD022297,2026-06-01,S045,SKU0297,17,3,17.65,Non-Compliant,Low Visibility
AUD022298,2026-06-01,S045,SKU0298,22,21,95.45,Compliant,None
AUD022299,2026-06-01,S045,SKU0299,34,30,88.24,Compliant,None
AUD022300,2026-06-01,S045,SKU0300,13,11,84.62,Compliant,None
AUD022301,2026-06-01,S045,SKU0301,27,16,59.26,Compliant,None
AUD022302,2026-06-01,S045,SKU0302,28,22,78.57,Compliant,None
AUD022303,2026-06-01,S045,SKU0303,25,14,56.0,Compliant,None
AUD022304,2026-06-01,S045,SKU0304,29,29,100.0,Compliant,None
AUD022305,2026-06-01,S045,SKU0305,28,19,67.86,Compliant,None
AUD022306,2026-06-01,S045,SKU0306,33,20,60.61,Compliant,None
AUD022307,2026-06-01,S045,SKU0307,23,11,47.83,Non-Compliant,Low Visibility
AUD022308,2026-06-01,S045,SKU0308,24,23,95.83,Compliant,None
AUD022309,2026-06-01,S045,SKU0309,38,31,81.58,Compliant,None
AUD022310,2026-06-01,S045,SKU0310,33,14,42.42,Non-Compliant,Low Visibility
AUD022311,2026-06-01,S045,SKU0311,39,34,87.18,Compliant,None
AUD022312,2026-06-01,S045,SKU0312,22,6,27.27,Non-Compliant,Low Visibility
AUD022313,2026-06-01,S045,SKU0313,39,29,74.36,Compliant,None
AUD022314,2026-06-01,S045,SKU0314,18,0,0.0,Non-Compliant,Stock Out
AUD022315,2026-06-01,S045,SKU0315,22,10,45.45,Non-Compliant,Low Visibility
AUD022316,2026-06-01,S045,SKU0316,34,22,64.71,Compliant,None
AUD022317,2026-06-01,S045,SKU0317,12,11,91.67,Compliant,None
AUD022318,2026-06-01,S045,SKU0318,33,14,42.42,Non-Compliant,Low Visibility
AUD022319,2026-06-01,S045,SKU0319,33,28,84.85,Compliant,None
AUD022320,2026-06-01,S045,SKU0320,32,25,78.12,Compliant,None
AUD022321,2026-06-01,S045,SKU0321,22,20,90.91,Compliant,None
AUD022322,2026-06-01,S045,SKU0322,37,22,59.46,Compliant,None
AUD022323,2026-06-01,S045,SKU0323,38,33,86.84,Compliant,None
AUD022324,2026-06-01,S045,SKU0324,36,27,75.0,Compliant,None
AUD022325,2026-06-01,S045,SKU0325,13,11,84.62,Compliant,None
AUD022326,2026-06-01,S045,SKU0326,10,7,70.0,Compliant,None
AUD022327,2026-06-01,S045,SKU0327,11,0,0.0,Non-Compliant,Stock Out
AUD022328,2026-06-01,S045,SKU0328,30,11,36.67,Non-Compliant,Low Visibility
AUD022329,2026-06-01,S045,SKU0329,14,5,35.71,Non-Compliant,Low Visibility
AUD022330,2026-06-01,S045,SKU0330,25,22,88.0,Compliant,None
AUD022331,2026-06-01,S045,SKU0331,23,11,47.83,Non-Compliant,Low Visibility
AUD022332,2026-06-01,S045,SKU0332,12,12,100.0,Compliant,None
AUD022333,2026-06-01,S045,SKU0333,14,0,0.0,Non-Compliant,Stock Out
AUD022334,2026-06-01,S045,SKU0334,39,38,97.44,Compliant,None
AUD022335,2026-06-01,S045,SKU0335,11,0,0.0,Non-Compliant,Stock Out
AUD022336,2026-06-01,S045,SKU0336,14,6,42.86,Non-Compliant,Low Visibility
AUD022337,2026-06-01,S045,SKU0337,14,0,0.0,Non-Compliant,Stock Out
AUD022338,2026-06-01,S045,SKU0338,30,16,53.33,Compliant,None
AUD022339,2026-06-01,S045,SKU0339,10,0,0.0,Non-Compliant,Stock Out
AUD022340,2026-06-01,S045,SKU0340,17,4,23.53,Non-Compliant,Low Visibility
AUD022341,2026-06-01,S045,SKU0341,12,3,25.0,Non-Compliant,Low Visibility
AUD022342,2026-06-01,S045,SKU0342,31,12,38.71,Non-Compliant,Low Visibility
AUD022343,2026-06-01,S045,SKU0343,31,22,70.97,Compliant,None
AUD022344,2026-06-01,S045,SKU0344,27,21,77.78,Compliant,None
AUD022345,2026-06-01,S045,SKU0345,18,1,5.56,Non-Compliant,Low Visibility
AUD022346,2026-06-01,S045,SKU0346,34,30,88.24,Compliant,None
AUD022347,2026-06-01,S045,SKU0347,36,27,75.0,Compliant,None
AUD022348,2026-06-01,S045,SKU0348,11,0,0.0,Non-Compliant,Stock Out
AUD022349,2026-06-01,S045,SKU0349,15,15,100.0,Compliant,None
AUD022350,2026-06-01,S045,SKU0350,21,6,28.57,Non-Compliant,Low Visibility
AUD022351,2026-06-01,S045,SKU0351,30,16,53.33,Compliant,None
AUD022352,2026-06-01,S045,SKU0352,30,14,46.67,Non-Compliant,Low Visibility
AUD022353,2026-06-01,S045,SKU0353,10,9,90.0,Compliant,None
AUD022354,2026-06-01,S045,SKU0354,28,9,32.14,Non-Compliant,Low Visibility
AUD022355,2026-06-01,S045,SKU0355,15,4,26.67,Non-Compliant,Low Visibility
AUD022356,2026-06-01,S045,SKU0356,24,12,50.0,Compliant,None
AUD022357,2026-06-01,S045,SKU0357,15,14,93.33,Compliant,None
AUD022358,2026-06-01,S045,SKU0358,33,26,78.79,Compliant,None
AUD022359,2026-06-01,S045,SKU0359,27,13,48.15,Non-Compliant,Low Visibility
AUD022360,2026-06-01,S045,SKU0360,37,37,100.0,Compliant,None
AUD022361,2026-06-01,S045,SKU0361,24,8,33.33,Non-Compliant,Low Visibility
AUD022362,2026-06-01,S045,SKU0362,38,35,92.11,Compliant,None
AUD022363,2026-06-01,S045,SKU0363,18,15,83.33,Non-Compliant,Misplaced Product
AUD022364,2026-06-01,S045,SKU0364,13,2,15.38,Non-Compliant,Low Visibility
AUD022365,2026-06-01,S045,SKU0365,35,17,48.57,Non-Compliant,Low Visibility
AUD022366,2026-06-01,S045,SKU0366,28,23,82.14,Compliant,None
AUD022367,2026-06-01,S045,SKU0367,26,13,50.0,Non-Compliant,Misplaced Product
AUD022368,2026-06-01,S045,SKU0368,39,35,89.74,Compliant,None
AUD022369,2026-06-01,S045,SKU0369,12,10,83.33,Compliant,None
AUD022370,2026-06-01,S045,SKU0370,24,13,54.17,Compliant,None
AUD022371,2026-06-01,S045,SKU0371,39,27,69.23,Compliant,None
AUD022372,2026-06-01,S045,SKU0372,16,5,31.25,Non-Compliant,Low Visibility
AUD022373,2026-06-01,S045,SKU0373,23,16,69.57,Compliant,None
AUD022374,2026-06-01,S045,SKU0374,35,19,54.29,Compliant,None
AUD022375,2026-06-01,S045,SKU0375,37,27,72.97,Compliant,None
AUD022376,2026-06-01,S045,SKU0376,17,0,0.0,Non-Compliant,Stock Out
AUD022377,2026-06-01,S045,SKU0377,11,3,27.27,Non-Compliant,Low Visibility
AUD022378,2026-06-01,S045,SKU0378,17,4,23.53,Non-Compliant,Low Visibility
AUD022379,2026-06-01,S045,SKU0379,34,25,73.53,Compliant,None
AUD022380,2026-06-01,S045,SKU0380,19,2,10.53,Non-Compliant,Low Visibility
AUD022381,2026-06-01,S045,SKU0381,33,19,57.58,Compliant,None
AUD022382,2026-06-01,S045,SKU0382,34,29,85.29,Compliant,None
AUD022383,2026-06-01,S045,SKU0383,22,19,86.36,Compliant,None
AUD022384,2026-06-01,S045,SKU0384,35,32,91.43,Compliant,None
AUD022385,2026-06-01,S045,SKU0385,15,14,93.33,Compliant,None
AUD022386,2026-06-01,S045,SKU0386,16,3,18.75,Non-Compliant,Low Visibility
AUD022387,2026-06-01,S045,SKU0387,16,0,0.0,Non-Compliant,Stock Out
AUD022388,2026-06-01,S045,SKU0388,14,4,28.57,Non-Compliant,Low Visibility
AUD022389,2026-06-01,S045,SKU0389,17,0,0.0,Non-Compliant,Stock Out
AUD022390,2026-06-01,S045,SKU0390,28,21,75.0,Compliant,None
AUD022391,2026-06-01,S045,SKU0391,32,19,59.38,Compliant,None
AUD022392,2026-06-01,S045,SKU0392,19,15,78.95,Compliant,None
AUD022393,2026-06-01,S045,SKU0393,22,10,45.45,Non-Compliant,Low Visibility
AUD022394,2026-06-01,S045,SKU0394,13,0,0.0,Non-Compliant,Stock Out
AUD022395,2026-06-01,S045,SKU0395,20,9,45.0,Non-Compliant,Low Visibility
AUD022396,2026-06-01,S045,SKU0396,12,6,50.0,Compliant,None
AUD022397,2026-06-01,S045,SKU0397,29,10,34.48,Non-Compliant,Low Visibility
AUD022398,2026-06-01,S045,SKU0398,35,33,94.29,Compliant,None
AUD022399,2026-06-01,S045,SKU0399,30,15,50.0,Compliant,None
AUD022400,2026-06-01,S045,SKU0400,17,10,58.82,Compliant,None
AUD022401,2026-06-01,S045,SKU0401,26,17,65.38,Compliant,None
AUD022402,2026-06-01,S045,SKU0402,21,14,66.67,Compliant,None
AUD022403,2026-06-01,S045,SKU0403,33,25,75.76,Compliant,None
AUD022404,2026-06-01,S045,SKU0404,11,1,9.09,Non-Compliant,Low Visibility
AUD022405,2026-06-01,S045,SKU0405,23,22,95.65,Compliant,None
AUD022406,2026-06-01,S045,SKU0406,19,10,52.63,Compliant,None
AUD022407,2026-06-01,S045,SKU0407,32,14,43.75,Non-Compliant,Low Visibility
AUD022408,2026-06-01,S045,SKU0408,24,6,25.0,Non-Compliant,Low Visibility
AUD022409,2026-06-01,S045,SKU0409,27,19,70.37,Compliant,None
AUD022410,2026-06-01,S045,SKU0410,25,21,84.0,Compliant,None
AUD022411,2026-06-01,S045,SKU0411,35,20,57.14,Compliant,None
AUD022412,2026-06-01,S045,SKU0412,32,25,78.12,Compliant,None
AUD022413,2026-06-01,S045,SKU0413,29,14,48.28,Non-Compliant,Low Visibility
AUD022414,2026-06-01,S045,SKU0414,29,27,93.1,Compliant,None
AUD022415,2026-06-01,S045,SKU0415,29,27,93.1,Compliant,None
AUD022416,2026-06-01,S045,SKU0416,10,8,80.0,Compliant,None
AUD022417,2026-06-01,S045,SKU0417,28,17,60.71,Compliant,None
AUD022418,2026-06-01,S045,SKU0418,24,8,33.33,Non-Compliant,Low Visibility
AUD022419,2026-06-01,S045,SKU0419,23,7,30.43,Non-Compliant,Low Visibility
AUD022420,2026-06-01,S045,SKU0420,25,6,24.0,Non-Compliant,Low Visibility
AUD022421,2026-06-01,S045,SKU0421,14,12,85.71,Compliant,None
AUD022422,2026-06-01,S045,SKU0422,20,16,80.0,Compliant,None
AUD022423,2026-06-01,S045,SKU0423,20,18,90.0,Compliant,None
AUD022424,2026-06-01,S045,SKU0424,39,23,58.97,Compliant,None
AUD022425,2026-06-01,S045,SKU0425,25,21,84.0,Compliant,None
AUD022426,2026-06-01,S045,SKU0426,12,11,91.67,Compliant,None
AUD022427,2026-06-01,S045,SKU0427,37,36,97.3,Compliant,None
AUD022428,2026-06-01,S045,SKU0428,33,20,60.61,Non-Compliant,Misplaced Product
AUD022429,2026-06-01,S045,SKU0429,22,11,50.0,Compliant,None
AUD022430,2026-06-01,S045,SKU0430,25,13,52.0,Non-Compliant,Misplaced Product
AUD022431,2026-06-01,S045,SKU0431,30,12,40.0,Non-Compliant,Low Visibility
AUD022432,2026-06-01,S045,SKU0432,34,34,100.0,Non-Compliant,Misplaced Product
AUD022433,2026-06-01,S045,SKU0433,28,13,46.43,Non-Compliant,Low Visibility
AUD022434,2026-06-01,S045,SKU0434,13,4,30.77,Non-Compliant,Low Visibility
AUD022435,2026-06-01,S045,SKU0435,15,0,0.0,Non-Compliant,Stock Out
AUD022436,2026-06-01,S045,SKU0436,35,31,88.57,Compliant,None
AUD022437,2026-06-01,S045,SKU0437,15,0,0.0,Non-Compliant,Stock Out
